label	cutoff	tp	tn	fp	fn	sensitivity	specificity	ppv	npv	fdr	accuracy	mcc	f1score	ref	dataset_filter	region	seed	method	tool
0.03	0.03	238909	5471250000	54085	134369	0.64003	0.99999	0.815406	0.999975	0.815406	0.999966	0.722399	0.717152	gg	mouse	bact_v4	17	de_novo	mothur
0.03	0.03	238737	5471250000	52911	134541	0.639569	0.99999	0.818579	0.999975	0.818579	0.999966	0.723543	0.718086	gg	mouse	bact_v4	18	de_novo	mothur
0.03	0.03	239070	5471250000	53360	134208	0.640461	0.99999	0.817529	0.999975	0.817529	0.999966	0.723583	0.718243	gg	mouse	bact_v4	19	de_novo	mothur
0.03	0.03	238336	5471250000	52426	134942	0.638495	0.99999	0.819694	0.999975	0.819694	0.999966	0.723427	0.717836	gg	mouse	bact_v4	20	de_novo	mothur
0.03	0.03	239222	5471250000	53623	134056	0.640868	0.99999	0.816889	0.999975	0.816889	0.999966	0.723529	0.718252	gg	mouse	bact_v4	21	de_novo	mothur
0.03	0.03	239168	5471250000	53647	134110	0.640724	0.99999	0.816789	0.999975	0.816789	0.999966	0.723403	0.718122	gg	mouse	bact_v4	22	de_novo	mothur
0.03	0.03	238580	5471250000	52565	134698	0.639148	0.99999	0.819454	0.999975	0.819454	0.999966	0.723691	0.718157	gg	mouse	bact_v4	23	de_novo	mothur
0.03	0.03	238953	5471250000	52999	134325	0.640148	0.99999	0.81846699999999994	0.999975	0.81846699999999994	0.999966	0.72382	0.718407	gg	mouse	bact_v4	24	de_novo	mothur
0.03	0.03	238690	5471250000	53241	134588	0.639443	0.99999	0.817625	0.999975	0.817625	0.999966	0.72305	0.717639	gg	mouse	bact_v4	25	de_novo	mothur
0.03	0.03	238415	5471250000	52603	134863	0.638706	0.99999	0.819245	0.999975	0.819245	0.999966	0.723349	0.717797	gg	mouse	bact_v4	26	de_novo	mothur
0.03	0.03	238779	5471250000	53042	134499	0.639681	0.99999	0.818238	0.999975	0.818238	0.999966	0.723456	0.718025	gg	mouse	bact_v4	27	de_novo	mothur
0.03	0.03	238943	5471250000	52921	134335	0.640121	0.99999	0.818679	0.999975	0.818679	0.999966	0.723899	0.718472	gg	mouse	bact_v4	28	de_novo	mothur
0.03	0.03	239257	5471250000	53668	134021	0.640962	0.99999	0.816786	0.999976	0.816786	0.999966	0.723536	0.718271	gg	mouse	bact_v4	29	de_novo	mothur
0.03	0.03	238906	5471250000	53154	134372	0.640022	0.99999	0.818003	0.999975	0.818003	0.999966	0.723544	0.718149	gg	mouse	bact_v4	30	de_novo	mothur
0.03	0.03	239102	5471250000	53771	134176	0.640547	0.99999	0.816402	0.999975	0.816402	0.999966	0.723132	0.717861	gg	mouse	bact_v4	31	de_novo	mothur
0.03	0.03	237630	5471250000	51858	135648	0.636603	0.999991	0.820863	0.999975	0.820863	0.999966	0.72287	0.717086	gg	mouse	bact_v4	32	de_novo	mothur
0.03	0.03	238953	5471250000	53565	134325	0.640148	0.99999	0.816883	0.999975	0.816883	0.999966	0.72312	0.717796	gg	mouse	bact_v4	33	de_novo	mothur
0.03	0.03	238423	5471250000	52718	134855	0.638728	0.99999	0.818926	0.999975	0.818926	0.999966	0.72322	0.717689	gg	mouse	bact_v4	34	de_novo	mothur
0.03	0.03	239704	5471250000	54286	133574	0.642159	0.99999	0.815347	0.999976	0.815347	0.999966	0.723574	0.718464	gg	mouse	bact_v4	35	de_novo	mothur
0.03	0.03	239054	5471250000	53913	134224	0.640418	0.99999	0.815976	0.999975	0.815976	0.999966	0.722871	0.717616	gg	mouse	bact_v4	36	de_novo	mothur
0.03	0.03	238572	5471250000	52937	134706	0.639127	0.99999	0.818404	0.999975	0.818404	0.999966	0.723215	0.71774	gg	mouse	bact_v4	37	de_novo	mothur
0.03	0.03	238471	5471250000	52738	134807	0.638856	0.99999	0.8189	0.999975	0.8189	0.999966	0.723281	0.71776	gg	mouse	bact_v4	38	de_novo	mothur
0.03	0.03	238419	5471250000	52331	134859	0.638717	0.99999	0.820014	0.999975	0.820014	0.999966	0.723694	0.718099	gg	mouse	bact_v4	39	de_novo	mothur
0.03	0.03	238217	5471250000	52727	135061	0.638176	0.99999	0.818773	0.999975	0.818773	0.999966	0.72284	0.717281	gg	mouse	bact_v4	40	de_novo	mothur
0.03	0.03	238133	5471250000	52285	135145	0.637951	0.99999	0.819966	0.999975	0.819966	0.999966	0.723239	0.717597	gg	mouse	bact_v4	41	de_novo	mothur
0.03	0.03	238568	5471250000	52761	134710	0.639116	0.99999	0.818895	0.999975	0.818895	0.999966	0.723426	0.717922	gg	mouse	bact_v4	42	de_novo	mothur
0.03	0.03	238889	5471250000	53187	134389	0.639976	0.99999	0.8179	0.999975	0.8179	0.999966	0.723473	0.718081	gg	mouse	bact_v4	43	de_novo	mothur
0.03	0.03	238609	5471250000	52993	134669	0.639226	0.99999	0.818269	0.999975	0.818269	0.999966	0.723212	0.717751	gg	mouse	bact_v4	44	de_novo	mothur
0.03	0.03	237748	5471250000	52404	135530	0.636919	0.99999	0.819391	0.999975	0.819391	0.999966	0.722401	0.716724	gg	mouse	bact_v4	45	de_novo	mothur
0.03	0.03	238963	5471250000	53290	134315	0.640174	0.99999	0.817658	0.999975	0.817658	0.999966	0.723478	0.718112	gg	mouse	bact_v4	46	de_novo	mothur
0.03	0.03	239285	5471250000	53480	133993	0.641037	0.99999	0.817328	0.999976	0.817328	0.999966	0.723819	0.718527	gg	mouse	bact_v4	47	de_novo	mothur
0.03	0.03	238122	5471250000	52197	135156	0.637921	0.99999	0.820208	0.999975	0.820208	0.999966	0.723329	0.717671	gg	mouse	bact_v4	48	de_novo	mothur
0.03	0.03	238461	5471250000	52852	134817	0.63883	0.99999	0.818573	0.999975	0.818573	0.999966	0.723122	0.717617	gg	mouse	bact_v4	49	de_novo	mothur
0.03	0.03	238741	5471250000	53104	134537	0.63958	0.99999	0.81804	0.999975	0.81804	0.999966	0.723311	0.717885	gg	mouse	bact_v4	50	de_novo	mothur
0.03	0.03	238795	5471250000	53178	134483	0.639724	0.99999	0.817867	0.999975	0.817867	0.999966	0.723316	0.717909	gg	mouse	bact_v4	51	de_novo	mothur
0.03	0.03	239119	5471250000	53634	134159	0.640592	0.99999	0.816794	0.999975	0.816794	0.999966	0.723331	0.718042	gg	mouse	bact_v4	52	de_novo	mothur
0.03	0.03	238538	5471250000	53322	134740	0.639036	0.99999	0.817303	0.999975	0.817303	0.999966	0.722677	0.717259	gg	mouse	bact_v4	53	de_novo	mothur
0.03	0.03	239437	5471250000	53715	133841	0.641444	0.99999	0.816767	0.999976	0.816767	0.999966	0.7238	0.718566	gg	mouse	bact_v4	54	de_novo	mothur
0.03	0.03	238799	5471250000	52935	134479	0.639735	0.99999	0.81855	0.999975	0.81855	0.999966	0.723624	0.71818	gg	mouse	bact_v4	55	de_novo	mothur
0.03	0.03	239614	5471250000	54347	133664	0.641918	0.99999	0.815122	0.999976	0.815122	0.999966	0.723338	0.718225	gg	mouse	bact_v4	56	de_novo	mothur
0.03	0.03	238488	5471250000	52876	134790	0.638902	0.99999	0.818523	0.999975	0.818523	0.999966	0.72314	0.717643	gg	mouse	bact_v4	57	de_novo	mothur
0.03	0.03	237916	5471250000	52243	135362	0.637369	0.99999	0.81995	0.999975	0.81995	0.999966	0.722902	0.717223	gg	mouse	bact_v4	58	de_novo	mothur
0.03	0.03	238815	5471250000	52930	134463	0.639778	0.99999	0.818574	0.999975	0.818574	0.999966	0.723659	0.718216	gg	mouse	bact_v4	59	de_novo	mothur
0.03	0.03	238465	5471250000	52881	134813	0.63884	0.99999	0.818494	0.999975	0.818494	0.999966	0.723093	0.717594	gg	mouse	bact_v4	60	de_novo	mothur
0.03	0.03	238601	5471250000	52800	134677	0.639205	0.99999	0.818806	0.999975	0.818806	0.999966	0.723437	0.717944	gg	mouse	bact_v4	61	de_novo	mothur
0.03	0.03	238098	5471250000	52317	135180	0.637857	0.99999	0.819854	0.999975	0.819854	0.999966	0.723136	0.717494	gg	mouse	bact_v4	62	de_novo	mothur
0.03	0.03	238836	5471250000	53177	134442	0.639834	0.99999	0.817895	0.999975	0.817895	0.999966	0.72339	0.71799	gg	mouse	bact_v4	63	de_novo	mothur
0.03	0.03	239655	5471250000	54211	133623	0.642028	0.99999	0.81552500000000006	0.999976	0.81552500000000006	0.999966	0.723579	0.718451	gg	mouse	bact_v4	64	de_novo	mothur
0.03	0.03	238782	5471250000	53265	134496	0.639689	0.99999	0.817615	0.999975	0.817615	0.999966	0.723185	0.717791	gg	mouse	bact_v4	65	de_novo	mothur
0.03	0.03	239034	5471250000	53495	134244	0.640365	0.99999	0.817129	0.999975	0.817129	0.999966	0.723351	0.718028	gg	mouse	bact_v4	66	de_novo	mothur
0.03	0.03	238796	5471250000	53000	134482	0.639727	0.99999	0.818366	0.999975	0.818366	0.999966	0.723538	0.718104	gg	mouse	bact_v4	67	de_novo	mothur
0.03	0.03	238717	5471250000	53161	134561	0.639515	0.99999	0.817866	0.999975	0.817866	0.999966	0.723197	0.717777	gg	mouse	bact_v4	68	de_novo	mothur
0.03	0.03	238864	5471250000	53183	134414	0.639909	0.99999	0.817896	0.999975	0.817896	0.999966	0.723433	0.718037	gg	mouse	bact_v4	69	de_novo	mothur
0.03	0.03	238787	5471250000	53143	134491	0.639703	0.99999	0.81796	0.999975	0.81796	0.999966	0.723345	0.717932	gg	mouse	bact_v4	70	de_novo	mothur
0.03	0.03	238521	5471250000	52825	134757	0.63899	0.99999	0.818686	0.999975	0.818686	0.999966	0.723263	0.717762	gg	mouse	bact_v4	71	de_novo	mothur
0.03	0.03	239201	5471250000	53528	134077	0.640812	0.99999	0.817141	0.999975	0.817141	0.999966	0.723609	0.718314	gg	mouse	bact_v4	72	de_novo	mothur
0.03	0.03	238654	5471250000	52812	134624	0.639347	0.99999	0.818806	0.999975	0.818806	0.999966	0.723517	0.718033	gg	mouse	bact_v4	73	de_novo	mothur
0.03	0.03	239082	5471250000	53727	134196	0.640493	0.99999	0.816512	0.999975	0.816512	0.999966	0.72315	0.71787	gg	mouse	bact_v4	74	de_novo	mothur
0.03	0.03	237505	5471250000	51723	135773	0.636268	0.999991	0.821169	0.999975	0.821169	0.999966	0.722814	0.71699	gg	mouse	bact_v4	75	de_novo	mothur
0.03	0.03	238395	5471250000	52686	134883	0.638653	0.99999	0.818999	0.999975	0.818999	0.999966	0.72321	0.717669	gg	mouse	bact_v4	76	de_novo	mothur
0.03	0.03	238099	5471250000	52105	135179	0.63786	0.99999	0.820454	0.999975	0.820454	0.999966	0.723402	0.717726	gg	mouse	bact_v4	77	de_novo	mothur
0.03	0.03	239128	5471250000	53553	134150	0.640616	0.99999	0.817026	0.999975	0.817026	0.999966	0.723448	0.718146	gg	mouse	bact_v4	78	de_novo	mothur
0.03	0.03	238791	5471250000	53314	134487	0.639714	0.99999	0.817483	0.999975	0.817483	0.999966	0.72314	0.717755	gg	mouse	bact_v4	79	de_novo	mothur
0.03	0.03	239674	5471250000	54734	133604	0.642079	0.99999	0.814088	0.999976	0.814088	0.999966	0.72297	0.717924	gg	mouse	bact_v4	80	de_novo	mothur
0.03	0.03	237978	5471250000	52201	135300	0.637536	0.99999	0.820108	0.999975	0.820108	0.999966	0.723066	0.717388	gg	mouse	bact_v4	81	de_novo	mothur
0.03	0.03	239368	5471250000	53725	133910	0.641259	0.99999	0.816696	0.999976	0.816696	0.999966	0.723665	0.718423	gg	mouse	bact_v4	82	de_novo	mothur
0.03	0.03	238811	5471250000	53020	134467	0.639767	0.99999	0.81832	0.999975	0.81832	0.999966	0.72354	0.718111	gg	mouse	bact_v4	83	de_novo	mothur
0.03	0.03	239108	5471250000	53799	134170	0.640563	0.99999	0.816327	0.999975	0.816327	0.999966	0.723108	0.717843	gg	mouse	bact_v4	84	de_novo	mothur
0.03	0.03	239171	5471250000	53780	134107	0.640732	0.99999	0.81642	0.999975	0.81642	0.999966	0.723244	0.717984	gg	mouse	bact_v4	85	de_novo	mothur
0.03	0.03	238272	5471250000	52650	135006	0.638323	0.99999	0.819024	0.999975	0.819024	0.999966	0.723034	0.717471	gg	mouse	bact_v4	86	de_novo	mothur
0.03	0.03	237561	5471250000	51667	135717	0.636418	0.999991	0.821362	0.999975	0.821362	0.999966	0.722985	0.717159	gg	mouse	bact_v4	87	de_novo	mothur
0.03	0.03	239282	5471250000	54191	133996	0.641029	0.99999	0.815346	0.999976	0.815346	0.999966	0.722936	0.717755	gg	mouse	bact_v4	88	de_novo	mothur
0.03	0.03	238834	5471250000	53601	134444	0.639829	0.99999	0.816708	0.999975	0.816708	0.999966	0.722862	0.717528	gg	mouse	bact_v4	89	de_novo	mothur
0.03	0.03	239114	5471250000	53342	134164	0.640579	0.99999	0.817607	0.999975	0.817607	0.999966	0.723684	0.718347	gg	mouse	bact_v4	90	de_novo	mothur
0.03	0.03	238985	5471250000	53342	134293	0.640233	0.99999	0.817526	0.999975	0.817526	0.999966	0.723453	0.718099	gg	mouse	bact_v4	91	de_novo	mothur
0.03	0.03	238695	5471250000	53163	134583	0.639456	0.99999	0.817846	0.999975	0.817846	0.999966	0.723155	0.717733	gg	mouse	bact_v4	92	de_novo	mothur
0.03	0.03	239299	5471250000	53688	133979	0.641074	0.99999	0.816756	0.999976	0.816756	0.999966	0.723587	0.71833	gg	mouse	bact_v4	93	de_novo	mothur
0.03	0.03	239335	5471250000	53660	133943	0.641171	0.99999	0.81685700000000006	0.999976	0.81685700000000006	0.999966	0.723686	0.718429	gg	mouse	bact_v4	94	de_novo	mothur
0.03	0.03	238430	5471250000	52348	134848	0.638746	0.99999	0.819973	0.999975	0.819973	0.999966	0.723693	0.718102	gg	mouse	bact_v4	95	de_novo	mothur
0.03	0.03	238530	5471250000	52811	134748	0.639014	0.99999	0.818731	0.999975	0.818731	0.999966	0.723296	0.717795	gg	mouse	bact_v4	96	de_novo	mothur
0.03	0.03	238121	5471250000	52309	135157	0.637919	0.99999	0.819891	0.999975	0.819891	0.999966	0.723188	0.717547	gg	mouse	bact_v4	97	de_novo	mothur
0.03	0.03	238951	5471250000	53257	134327	0.640142	0.99999	0.817743	0.999975	0.817743	0.999966	0.723497	0.718125	gg	mouse	bact_v4	98	de_novo	mothur
0.03	0.03	238728	5471250000	52892	134550	0.639545	0.99999	0.818627	0.999975	0.818627	0.999966	0.72355	0.718089	gg	mouse	bact_v4	99	de_novo	mothur
0.03	0.03	239036	5471250000	53635	134242	0.64037	0.99999	0.81674	0.999975	0.81674	0.999966	0.723182	0.717881	gg	mouse	bact_v4	100	de_novo	mothur
0.03	0.03	173207	2971860000	33123	101858	0.629695	0.999989	0.839466	0.999966	0.839466	0.999955	0.727033	0.719604	silva	soil	bact_v4	1	de_novo	mothur
0.03	0.03	173806	2971860000	33757	101259	0.631872	0.999989	0.837365	0.999966	0.837365	0.999955	0.727377	0.720248	silva	soil	bact_v4	2	de_novo	mothur
0.03	0.03	173916	2971860000	33873	101149	0.632272	0.999989	0.836984	0.999966	0.836984	0.999955	0.727441	0.720367	silva	soil	bact_v4	3	de_novo	mothur
0.03	0.03	173092	2971860000	32897	101973	0.629277	0.999989	0.840297	0.999966	0.840297	0.999955	0.727151	0.719636	silva	soil	bact_v4	4	de_novo	mothur
0.03	0.03	174323	2971860000	34161	100742	0.633752	0.999989	0.836146	0.999966	0.836146	0.999955	0.727927	0.721015	silva	soil	bact_v4	5	de_novo	mothur
0.03	0.03	174033	2971860000	33722	101032	0.632698	0.999989	0.837684	0.999966	0.837684	0.999955	0.72799	0.720902	silva	soil	bact_v4	6	de_novo	mothur
0.03	0.03	174498	2971860000	34695	100567	0.634388	0.999988	0.834148	0.999966	0.834148	0.999954	0.727422	0.720682	silva	soil	bact_v4	7	de_novo	mothur
0.03	0.03	174925	2971860000	34728	100140	0.635941	0.999988	0.834355	0.999966	0.834355	0.999955	0.728402	0.72176	silva	soil	bact_v4	8	de_novo	mothur
0.03	0.03	172812	2971860000	32744	102253	0.628259	0.999989	0.840705	0.999966	0.840705	0.999955	0.726739	0.71912	silva	soil	bact_v4	9	de_novo	mothur
0.03	0.03	174509	2971860000	34473	100556	0.634428	0.999988	0.835043	0.999966	0.835043	0.999955	0.727835	0.721042	silva	soil	bact_v4	10	de_novo	mothur
0.03	0.03	174532	2971860000	34435	100533	0.634512	0.999988	0.835213	0.999966	0.835213	0.999955	0.727957	0.721159	silva	soil	bact_v4	11	de_novo	mothur
0.03	0.03	173937	2971860000	34038	101128	0.632349	0.999989	0.836336	0.999966	0.836336	0.999955	0.727204	0.720176	silva	soil	bact_v4	12	de_novo	mothur
0.03	0.03	173691	2971860000	33599	101374	0.631454	0.999989	0.837913	0.999966	0.837913	0.999955	0.727374	0.720179	silva	soil	bact_v4	13	de_novo	mothur
0.03	0.03	173305	2971860000	33257	101760	0.630051	0.999989	0.838997	0.999966	0.838997	0.999955	0.727035	0.719665	silva	soil	bact_v4	14	de_novo	mothur
0.03	0.03	174342	2971860000	33930	100723	0.633821	0.999989	0.837088	0.999966	0.837088	0.999955	0.728377	0.72141	silva	soil	bact_v4	15	de_novo	mothur
0.03	0.03	175029	2971860000	34879	100036	0.636319	0.999988	0.833837	0.999966	0.833837	0.999955	0.728392	0.721809	silva	soil	bact_v4	16	de_novo	mothur
0.03	0.03	174567	2971860000	34325	100498	0.634639	0.999988	0.835681	0.999966	0.835681	0.999955	0.728234	0.721415	silva	soil	bact_v4	17	de_novo	mothur
0.03	0.03	174209	2971860000	34204	100856	0.633338	0.999988	0.835884	0.999966	0.835884	0.999955	0.727575	0.720649	silva	soil	bact_v4	18	de_novo	mothur
0.03	0.03	174746	2971860000	34882	100319	0.63529	0.999988	0.8336	0.999966	0.8336	0.999955	0.7277	0.721058	silva	soil	bact_v4	19	de_novo	mothur
0.03	0.03	174226	2971860000	34378	100839	0.633399	0.999988	0.8352	0.999966	0.8352	0.999955	0.727313	0.720435	silva	soil	bact_v4	20	de_novo	mothur
0.03	0.03	174447	2971860000	34490	100618	0.634203	0.999988	0.834926	0.999966	0.834926	0.999955	0.727655	0.720852	silva	soil	bact_v4	21	de_novo	mothur
0.03	0.03	174367	2971860000	34386	100698	0.633912	0.999988	0.835279	0.999966	0.835279	0.999955	0.727642	0.720796	silva	soil	bact_v4	22	de_novo	mothur
0.03	0.03	173954	2971860000	33891	101111	0.632411	0.999989	0.836941	0.999966	0.836941	0.999955	0.727502	0.720441	silva	soil	bact_v4	23	de_novo	mothur
0.03	0.03	173098	2971860000	33207	101967	0.629299	0.999989	0.839039	0.999966	0.839039	0.999955	0.726619	0.719189	silva	soil	bact_v4	24	de_novo	mothur
0.03	0.03	174400	2971860000	34119	100665	0.634032	0.999989	0.836375	0.999966	0.836375	0.999955	0.728188	0.721281	silva	soil	bact_v4	25	de_novo	mothur
0.03	0.03	173391	2971860000	33255	101674	0.630364	0.999989	0.839073	0.999966	0.839073	0.999955	0.727248	0.719896	silva	soil	bact_v4	26	de_novo	mothur
0.03	0.03	174080	2971860000	33833	100985	0.632869	0.999989	0.837273	0.999966	0.837273	0.999955	0.72791	0.720861	silva	soil	bact_v4	27	de_novo	mothur
0.03	0.03	173434	2971860000	33499	101631	0.63052	0.999989	0.838117	0.999966	0.838117	0.999955	0.726924	0.719646	silva	soil	bact_v4	28	de_novo	mothur
0.03	0.03	174900	2971860000	34544	100165	0.63585	0.999988	0.835068	0.999966	0.835068	0.999955	0.728661	0.721968	silva	soil	bact_v4	29	de_novo	mothur
0.03	0.03	173724	2971860000	33785	101341	0.631574	0.999989	0.837188	0.999966	0.837188	0.999955	0.727128	0.719989	silva	soil	bact_v4	30	de_novo	mothur
0.03	0.03	173666	2971860000	33475	101399	0.631363	0.999989	0.838395	0.999966	0.838395	0.999955	0.727531	0.720298	silva	soil	bact_v4	31	de_novo	mothur
0.03	0.03	173927	2971860000	34048	101138	0.632312	0.999989	0.836288	0.999966	0.836288	0.999955	0.727162	0.720135	silva	soil	bact_v4	32	de_novo	mothur
0.03	0.03	173579	2971860000	33232	101486	0.631047	0.999989	0.839312	0.999966	0.839312	0.999955	0.727746	0.72043	silva	soil	bact_v4	33	de_novo	mothur
0.03	0.03	173588	2971860000	33278	101477	0.63108	0.999989	0.839133	0.999966	0.839133	0.999955	0.727687	0.720385	silva	soil	bact_v4	34	de_novo	mothur
0.03	0.03	174063	2971860000	33920	101002	0.632807	0.999989	0.83691	0.999966	0.83691	0.999955	0.727716	0.720686	silva	soil	bact_v4	35	de_novo	mothur
0.03	0.03	174406	2971860000	34616	100659	0.634054	0.999988	0.834391	0.999966	0.834391	0.999954	0.727336	0.720556	silva	soil	bact_v4	36	de_novo	mothur
0.03	0.03	173909	2971860000	34106	101156	0.632247	0.999989	0.836041	0.999966	0.836041	0.999954	0.727017	0.720001	silva	soil	bact_v4	37	de_novo	mothur
0.03	0.03	172860	2971860000	33062	102205	0.628433	0.999989	0.839444	0.999966	0.839444	0.999954	0.726294	0.718772	silva	soil	bact_v4	38	de_novo	mothur
0.03	0.03	173853	2971860000	33587	101212	0.632043	0.999989	0.838088	0.999966	0.838088	0.999955	0.727789	0.720627	silva	soil	bact_v4	39	de_novo	mothur
0.03	0.03	174614	2971860000	34716	100451	0.63481	0.999988	0.834157	0.999966	0.834157	0.999955	0.727667	0.720957	silva	soil	bact_v4	40	de_novo	mothur
0.03	0.03	173604	2971860000	33282	101461	0.631138	0.999989	0.839129	0.999966	0.839129	0.999955	0.727719	0.720422	silva	soil	bact_v4	41	de_novo	mothur
0.03	0.03	174253	2971860000	33891	100812	0.633498	0.999989	0.837175	0.999966	0.837175	0.999955	0.728229	0.721232	silva	soil	bact_v4	42	de_novo	mothur
0.03	0.03	174495	2971860000	34530	100570	0.634377	0.999988	0.834804	0.999966	0.834804	0.999955	0.727702	0.72092	silva	soil	bact_v4	43	de_novo	mothur
0.03	0.03	175241	2971860000	35312	99824	0.637089	0.999988	0.832289	0.999966	0.832289	0.999955	0.728156	0.721724	silva	soil	bact_v4	44	de_novo	mothur
0.03	0.03	174624	2971860000	34572	100441	0.634846	0.999988	0.834739	0.999966	0.834739	0.999955	0.727942	0.721198	silva	soil	bact_v4	45	de_novo	mothur
0.03	0.03	174984	2971860000	35233	100081	0.636155	0.999988	0.832397	0.999966	0.832397	0.999954	0.727669	0.721164	silva	soil	bact_v4	46	de_novo	mothur
0.03	0.03	173969	2971860000	33936	101096	0.632465	0.999989	0.836772	0.999966	0.836772	0.999955	0.72746	0.720413	silva	soil	bact_v4	47	de_novo	mothur
0.03	0.03	174419	2971860000	35314	100646	0.634101	0.999988	0.831624	0.999966	0.831624	0.999954	0.726156	0.719553	silva	soil	bact_v4	48	de_novo	mothur
0.03	0.03	173777	2971860000	33646	101288	0.631767	0.999989	0.83779	0.999966	0.83779	0.999955	0.727501	0.720337	silva	soil	bact_v4	49	de_novo	mothur
0.03	0.03	173975	2971860000	33943	101090	0.632487	0.999989	0.836748	0.999966	0.836748	0.999955	0.727462	0.720419	silva	soil	bact_v4	50	de_novo	mothur
0.03	0.03	173706	2971860000	33363	101359	0.631509	0.999989	0.83888	0.999966	0.83888	0.999955	0.727825	0.720571	silva	soil	bact_v4	51	de_novo	mothur
0.03	0.03	174646	2971860000	34400	100419	0.634926	0.999988	0.835443	0.999966	0.835443	0.999955	0.728295	0.721512	silva	soil	bact_v4	52	de_novo	mothur
0.03	0.03	174504	2971860000	34471	100561	0.63441	0.999988	0.835047	0.999966	0.835047	0.999955	0.727826	0.721031	silva	soil	bact_v4	53	de_novo	mothur
0.03	0.03	174075	2971860000	33785	100990	0.63285	0.999989	0.837463	0.999966	0.837463	0.999955	0.727982	0.720919	silva	soil	bact_v4	54	de_novo	mothur
0.03	0.03	173956	2971860000	33889	101109	0.632418	0.999989	0.836951	0.999966	0.836951	0.999955	0.72751	0.720449	silva	soil	bact_v4	55	de_novo	mothur
0.03	0.03	174063	2971860000	33944	101002	0.632807	0.999989	0.836813	0.999966	0.836813	0.999955	0.727674	0.72065	silva	soil	bact_v4	56	de_novo	mothur
0.03	0.03	174749	2971860000	34655	100316	0.635301	0.999988	0.834507	0.999966	0.834507	0.999955	0.728101	0.721404	silva	soil	bact_v4	57	de_novo	mothur
0.03	0.03	174415	2971860000	34319	100650	0.634086	0.999988	0.835585	0.999966	0.835585	0.999955	0.727875	0.721023	silva	soil	bact_v4	58	de_novo	mothur
0.03	0.03	173929	2971860000	33538	101136	0.63232	0.999989	0.838345	0.999966	0.838345	0.999955	0.72806	0.720901	silva	soil	bact_v4	59	de_novo	mothur
0.03	0.03	174538	2971860000	34433	100527	0.634534	0.999988	0.835226	0.999966	0.835226	0.999955	0.727975	0.721178	silva	soil	bact_v4	60	de_novo	mothur
0.03	0.03	174527	2971860000	34540	100538	0.634494	0.999988	0.83479	0.999966	0.83479	0.999955	0.727762	0.720989	silva	soil	bact_v4	61	de_novo	mothur
0.03	0.03	173778	2971860000	33374	101287	0.631771	0.999989	0.838891	0.999966	0.838891	0.999955	0.727981	0.720746	silva	soil	bact_v4	62	de_novo	mothur
0.03	0.03	174644	2971860000	34622	100421	0.634919	0.999988	0.834555	0.999966	0.834555	0.999955	0.727904	0.721176	silva	soil	bact_v4	63	de_novo	mothur
0.03	0.03	175073	2971860000	35312	99992	0.636479	0.999988	0.832155	0.999966	0.832155	0.999954	0.727748	0.721281	silva	soil	bact_v4	64	de_novo	mothur
0.03	0.03	174744	2971860000	34643	100321	0.635283	0.999988	0.83455	0.999966	0.83455	0.999955	0.72811	0.721409	silva	soil	bact_v4	65	de_novo	mothur
0.03	0.03	174073	2971860000	33765	100992	0.632843	0.999989	0.837542	0.999966	0.837542	0.999955	0.728012	0.720944	silva	soil	bact_v4	66	de_novo	mothur
0.03	0.03	174790	2971860000	34742	100275	0.63545	0.999988	0.834192	0.999966	0.834192	0.999955	0.72805	0.721383	silva	soil	bact_v4	67	de_novo	mothur
0.03	0.03	173697	2971860000	33836	101368	0.631476	0.999989	0.836961	0.999966	0.836961	0.999955	0.726973	0.719841	silva	soil	bact_v4	68	de_novo	mothur
0.03	0.03	174162	2971860000	34069	100903	0.633167	0.999989	0.836388	0.999966	0.836388	0.999955	0.727697	0.720726	silva	soil	bact_v4	69	de_novo	mothur
0.03	0.03	175123	2971860000	34733	99942	0.63666	0.999988	0.834491	0.999966	0.834491	0.999955	0.728873	0.722274	silva	soil	bact_v4	70	de_novo	mothur
0.03	0.03	173729	2971860000	33412	101336	0.631593	0.999989	0.838699	0.999966	0.838699	0.999955	0.727795	0.720559	silva	soil	bact_v4	71	de_novo	mothur
0.03	0.03	174342	2971860000	34050	100723	0.633821	0.999989	0.836606	0.999966	0.836606	0.999955	0.728167	0.721231	silva	soil	bact_v4	72	de_novo	mothur
0.03	0.03	174310	2971860000	34475	100755	0.633705	0.999988	0.834878	0.999966	0.834878	0.999955	0.727348	0.720513	silva	soil	bact_v4	73	de_novo	mothur
0.03	0.03	173420	2971860000	33494	101645	0.630469	0.999989	0.838126	0.999966	0.838126	0.999955	0.726899	0.719616	silva	soil	bact_v4	74	de_novo	mothur
0.03	0.03	174138	2971860000	34003	100927	0.633079	0.999989	0.836635	0.999966	0.836635	0.999955	0.727754	0.720761	silva	soil	bact_v4	75	de_novo	mothur
0.03	0.03	174319	2971860000	34180	100746	0.633737	0.999988	0.836066	0.999966	0.836066	0.999955	0.727884	0.720976	silva	soil	bact_v4	76	de_novo	mothur
0.03	0.03	174702	2971860000	34675	100363	0.63513	0.999988	0.83439	0.999966	0.83439	0.999955	0.727952	0.72125	silva	soil	bact_v4	77	de_novo	mothur
0.03	0.03	175318	2971860000	35443	99747	0.637369	0.999988	0.831833	0.999966	0.831833	0.999955	0.728117	0.721732	silva	soil	bact_v4	78	de_novo	mothur
