label	cutoff	numotus	tp	tn	fp	fn	sensitivity	specificity	ppv	npv	fdr	accuracy	mcc	f1score	s	h:m:s	max_rss	max_vms	max_uss	max_pss	io_in	io_out	mean_load	dataset	ref	region	seed	method	printref	fraction_mapped	ref_weight	ref_frac	sample_frac	tool	criteria
0.03	0.03	3073	15770000	3691000000	2994560	2999900	0.840175	0.999189	0.840414	0.999188	0.840414	0.998385	0.839483	0.840295	182.4488	00:03:02	1900.62	2319.26	1894.41	1895.82	828.27	0.04	0	marine	silva	bact_v4	22	closed	FALSE	0.404	NA	NA	NA	mothur	NA
0.03	0.03	3067	15922500	3690960000	3033240	2847450	0.848297	0.999179	0.839983	0.999229	0.839983	0.998416	0.843334	0.84412	181.3149	00:03:01	1902.62	2319.26	1899.91	1900.46	868.64	0.03	0	marine	silva	bact_v4	23	closed	FALSE	0.409	NA	NA	NA	mothur	NA
0.03	0.03	3069	15920400	3690950000	3040790	2849540	0.848186	0.999177	0.839631	0.999229	0.839631	0.998413	0.8431	0.843886	193.6047	00:03:13	1903.18	2320.76	1900.8	1901.41	868.64	0.03	0	marine	silva	bact_v4	24	closed	FALSE	0.407	NA	NA	NA	mothur	NA
0.03	0.03	3071	15913400	3690970000	3023410	2856490	0.847816	0.999182	0.840342	0.999227	0.840342	0.998416	0.843275	0.844063	201.9653	00:03:21	1902.62	2319.26	1894.46	1896.58	846.13	1.73	0	marine	silva	bact_v4	25	closed	FALSE	0.407	NA	NA	NA	mothur	NA
0.03	0.03	3071	15958300	3690950000	3043000	2811630	0.850205	0.999176	0.839853	0.999239	0.839853	0.998423	0.844221	0.844997	498.3408	00:08:18	1903.29	2320.76	1895.34	1898.22	868.64	0.04	0	marine	silva	bact_v4	26	closed	FALSE	0.409	NA	NA	NA	mothur	NA
0.03	0.03	3067	15910600	3690960000	3030390	2859320	0.847665	0.99918	0.840009	0.999226	0.840009	0.998414	0.843031	0.843819	181.2683	00:03:01	1902.62	2319.26	1899.92	1900.46	868.64	0.03	0	marine	silva	bact_v4	27	closed	FALSE	0.407	NA	NA	NA	mothur	NA
0.03	0.03	3075	15919000	3690970000	3027860	2850890	0.848114	0.99918	0.840193	0.999228	0.840193	0.998417	0.843348	0.844135	187.8618	00:03:07	1901.86	2319.26	1894.43	1896.19	833.19	0.03	0	marine	silva	bact_v4	28	closed	FALSE	0.408	NA	NA	NA	mothur	NA
0.03	0.03	3072	15802000	3690990000	3002770	2967940	0.841878	0.999187	0.840319	0.999197	0.840319	0.998392	0.84029	0.841098	191.7045	00:03:11	1903.34	2320.76	1896.24	1897.32	849.82	0.03	0	marine	silva	bact_v4	29	closed	FALSE	0.403	NA	NA	NA	mothur	NA
0.03	0.03	3068	15789100	3691000000	2998600	2980780	0.841194	0.999188	0.840396	0.999193	0.840396	0.99839	0.839986	0.840795	199.0802	00:03:19	1900.08	2319.26	1894.48	1895.85	9.43	1.75	0	marine	silva	bact_v4	30	closed	FALSE	0.403	NA	NA	NA	mothur	NA
0.03	0.03	3067	15787100	3690990000	2998880	2982800	0.841086	0.999188	0.840366	0.999193	0.840366	0.998389	0.839917	0.840726	199.23	00:03:19	1899.24	2319.26	1894.47	1895.16	828	1.75	0	marine	silva	bact_v4	31	closed	FALSE	0.403	NA	NA	NA	mothur	NA
0.03	0.03	3064	15876700	3690980000	3010860	2893180	0.845861	0.999185	0.840591	0.999217	0.840591	0.99841	0.842423	0.843218	210.699	00:03:30	1902.62	2319.26	1894.44	1897.35	9.57	0.04	0	marine	silva	bact_v4	32	closed	FALSE	0.407	NA	NA	NA	mothur	NA
0.03	0.03	3073	15794800	3690990000	3003500	2975100	0.841496	0.999187	0.840225	0.99919500000000006	0.840225	0.99839	0.840051	0.84086	180.0254	00:03:00	1899.04	2319.26	1895.22	1895.7	834.25	0.03	0	marine	silva	bact_v4	33	closed	FALSE	0.404	NA	NA	NA	mothur	NA
0.03	0.03	3066	15912600	3690960000	3032010	2857310	0.847772	0.999179	0.839954	0.999226	0.839954	0.998414	0.843057	0.843845	187.7076	00:03:07	1902.52	2319.26	1895.78	1897.37	831.72	0.04	0	marine	silva	bact_v4	34	closed	FALSE	0.408	NA	NA	NA	mothur	NA
0.03	0.03	3071	15829500	3690980000	3013780	2940390	0.843346	0.999184	0.840061	0.999204	0.840061	0.998396	0.840896	0.8417	183.0328	00:03:03	1900.71	2319.26	1894.45	1896.19	840.87	0.05	0	marine	silva	bact_v4	35	closed	FALSE	0.404	NA	NA	NA	mothur	NA
0.03	0.03	3065	15906200	3690970000	3025230	2863730	0.84743	0.999181	0.8402	0.999225	0.8402	0.998414	0.84301	0.8438	209.1843	00:03:29	1903.38	2320.76	1895.31	1897.33	830.12	0.05	0	marine	silva	bact_v4	36	closed	FALSE	0.406	NA	NA	NA	mothur	NA
0.03	0.03	3067	15907000	3690970000	3021500	2862900	0.847474	0.999182	0.840373	0.999225	0.840373	0.998415	0.84312	0.843909	206.6219	00:03:26	1897.73	2319.26	1894.42	1894.83	536.23	1.73	0	marine	silva	bact_v4	37	closed	FALSE	0.407	NA	NA	NA	mothur	NA
0.03	0.03	3069	15915300	3690970000	3022640	2854630	0.847915	0.999182	0.840392	0.999227	0.840392	0.998417	0.84335	0.844137	194.482	00:03:14	1903.3	2320.76	1900.73	1901.17	868.64	0.03	0	marine	silva	bact_v4	38	closed	FALSE	0.408	NA	NA	NA	mothur	NA
0.03	0.03	3070	15896600	3690980000	3018250	2873360	0.846917	0.999183	0.840429	0.999222	0.840429	0.998413	0.842869	0.84366	180.9688	00:03:00	1901.59	2319.26	1894.49	1896.17	862.6	0.05	0	marine	silva	bact_v4	39	closed	FALSE	0.405	NA	NA	NA	mothur	NA
0.03	0.03	3069	15880200	3690970000	3019380	2889690	0.846047	0.999183	0.840241	0.999218	0.840241	0.998408	0.842339	0.843134	192.7468	00:03:12	1902.62	2319.26	1899.98	1900.56	868.64	0.03	0	marine	silva	bact_v4	40	closed	FALSE	0.407	NA	NA	NA	mothur	NA
0.03	0.03	3071	15884200	3690970000	3025870	2885700	0.846259	0.999181	0.839986	0.999219	0.839986	0.998408	0.842317	0.843111	179.1301	00:02:59	1902.62	2319.26	1899.91	1900.45	868.64	0.03	0	marine	silva	bact_v4	41	closed	FALSE	0.407	NA	NA	NA	mothur	NA
0.03	0.03	3070	15790200	3690990000	2999230	2979780	0.841247	0.999188	0.840376	0.999193	0.840376	0.99839	0.840003	0.840812	217.618	00:03:37	1903.38	2320.76	1899.04	1900.3	845.88	0.04	0	marine	silva	bact_v4	42	closed	FALSE	0.403	NA	NA	NA	mothur	NA
0.03	0.03	3070	15912200	3690970000	3023960	2857730	0.84775	0.999181	0.840308	0.999226	0.840308	0.998416	0.843224	0.844012	214.0979	00:03:34	1903.3	2320.76	1895.32	1897.48	439.95	0.04	0	marine	silva	bact_v4	43	closed	FALSE	0.408	NA	NA	NA	mothur	NA
0.03	0.03	3069	15799400	3690990000	3006320	2970560	0.841738	0.999186	0.840138	0.999196	0.840138	0.99839	0.840129	0.840937	208.9101	00:03:28	1902.62	2319.26	1899.92	1900.47	868.64	0.04	0	marine	silva	bact_v4	44	closed	FALSE	0.405	NA	NA	NA	mothur	NA
0.03	0.03	3070	15915300	3690970000	3027440	2854630	0.847915	0.99918	0.840179	0.999227	0.840179	0.998416	0.843242	0.844029	182.3224	00:03:02	1899.45	2319.26	1894.46	1895.46	842.81	0.03	0	marine	silva	bact_v4	45	closed	FALSE	0.407	NA	NA	NA	mothur	NA
0.03	0.03	3073	15747900	3691010000	2983340	3022040	0.838996	0.999192	0.840729	0.999182	0.840729	0.998383	0.839049	0.839861	186.2012	00:03:06	1897.96	2319.26	1894.52	1895.13	840.98	0.03	0	marine	silva	bact_v4	46	closed	FALSE	0.401	NA	NA	NA	mothur	NA
0.03	0.03	3068	15830900	3690980000	3012060	2939070	0.843416	0.999185	0.840149	0.999204	0.840149	0.998397	0.840975	0.841779	186.8197	00:03:06	1901.34	2319.26	1894.42	1896.05	849.17	0.05	0	marine	silva	bact_v4	47	closed	FALSE	0.405	NA	NA	NA	mothur	NA
0.03	0.03	3069	15947100	3690960000	3037650	2822840	0.849608	0.999178	0.839995	0.999236	0.839995	0.998422	0.843995	0.844774	216.3869	00:03:36	1902.8	2320.76	1895.36	1898.18	842.92	0.04	0	marine	silva	bact_v4	48	closed	FALSE	0.409	NA	NA	NA	mothur	NA
0.03	0.03	3069	15902300	3690980000	3017780	2867600	0.847224	0.999183	0.840499	0.999224	0.840499	0.998415	0.843058	0.843848	191.0649	00:03:11	1902.11	2320.76	1895.35	1897.89	845.07	0.03	0	marine	silva	bact_v4	49	closed	FALSE	0.406	NA	NA	NA	mothur	NA
0.03	0.03	3067	15879000	3690980000	3015240	2890880	0.845983	0.999184	0.840415	0.999217	0.840415	0.998409	0.842395	0.84319	181.1399	00:03:01	1902.63	2319.26	1896.2	1897.91	845.25	0.03	0	marine	silva	bact_v4	50	closed	FALSE	0.407	NA	NA	NA	mothur	NA
0.03	0.03	3070	15877500	3690980000	3013950	2892460	0.845899	0.999184	0.840459	0.999217	0.840459	0.998409	0.842375	0.84317	202.5494	00:03:22	1898.19	2319.26	1894.42	1895.11	11.9	1.75	0	marine	silva	bact_v4	51	closed	FALSE	0.407	NA	NA	NA	mothur	NA
0.03	0.03	3070	15822500	3690990000	3008590	2947440	0.84297	0.999186	0.840233	0.999202	0.840233	0.998396	0.840794	0.841599	194.1192	00:03:14	1903.41	2320.76	1896.1	1897.9	833.31	0.05	0	marine	silva	bact_v4	52	closed	FALSE	0.403	NA	NA	NA	mothur	NA
0.03	0.03	3070	15780200	3690990000	2999460	2989700	0.840718	0.999188	0.840281	0.999191	0.840281	0.998387	0.839689	0.8405	187.7257	00:03:07	1897.14	2319.26	1894.86	1895.19	424.42	0.04	0	marine	silva	bact_v4	53	closed	FALSE	0.401	NA	NA	NA	mothur	NA
0.03	0.03	3067	15919800	3690960000	3034690	2850120	0.848155	0.999178	0.839896	0.999228	0.839896	0.998415	0.843219	0.844005	191.5326	00:03:11	1901.12	2319.26	1894.42	1896.35	832.13	0.04	0	marine	silva	bact_v4	54	closed	FALSE	0.408	NA	NA	NA	mothur	NA
0.03	0.03	3070	15824200	3690980000	3011900	2945700	0.843063	0.999185	0.8401	0.999203	0.8401	0.998395	0.840774	0.841579	210.6413	00:03:30	1897.07	2319.26	1894.93	1895.17	844.86	0.04	0	marine	silva	bact_v4	55	closed	FALSE	0.403	NA	NA	NA	mothur	NA
0.03	0.03	3068	15876600	3690980000	3014640	2893300	0.845855	0.999184	0.840422	0.999217	0.840422	0.998409	0.842334	0.843129	159.2101	00:02:39	1902.62	2319.26	1899.92	1900.46	868.64	0.03	0	marine	silva	bact_v4	56	closed	FALSE	0.406	NA	NA	NA	mothur	NA
0.03	0.03	3068	15878900	3690970000	3019060	2891040	0.845975	0.999183	0.840244	0.999217	0.840244	0.998408	0.842305	0.8431	216.147	00:03:36	1903.33	2320.76	1897.05	1898.32	851.19	0.04	0	marine	silva	bact_v4	57	closed	FALSE	0.407	NA	NA	NA	mothur	NA
0.03	0.03	3070	15798900	3690990000	3005540	2971060	0.841712	0.999186	0.840168	0.999196	0.840168	0.99839	0.840131	0.840939	179.1396	00:02:59	1902.62	2319.26	1899.92	1900.46	868.64	0.03	0	marine	silva	bact_v4	58	closed	FALSE	0.404	NA	NA	NA	mothur	NA
0.03	0.03	3066	15791600	3691000000	2997060	2978360	0.841323	0.999189	0.840485	0.999194	0.840485	0.998391	0.840095	0.840904	201.501	00:03:21	1902.67	2319.26	1900.04	1900.62	868.64	1.74	0	marine	silva	bact_v4	59	closed	FALSE	0.402	NA	NA	NA	mothur	NA
0.03	0.03	3071	15793000	3691000000	2997170	2976930	0.841399	0.999189	0.840493	0.999194	0.840493	0.998391	0.840137	0.840946	189.3628	00:03:09	1901.74	2319.26	1896.8	1897.86	328.93	0.03	0	marine	silva	bact_v4	60	closed	FALSE	0.404	NA	NA	NA	mothur	NA
0.03	0.03	3070	15793000	3690990000	3003010	2976890	0.841401	0.999187	0.840232	0.999194	0.840232	0.998389	0.840007	0.840816	195.0898	00:03:15	1903.21	2320.76	1900.8	1901.42	868.64	0.03	0	marine	silva	bact_v4	61	closed	FALSE	0.404	NA	NA	NA	mothur	NA
0.03	0.03	3068	15824400	3690980000	3013280	2945500	0.843074	0.999184	0.84004	0.999203	0.84004	0.998395	0.840749	0.841554	232.248	00:03:52	1903.42	2320.76	1900.73	1901.2	868.64	1.74	0	marine	silva	bact_v4	62	closed	FALSE	0.403	NA	NA	NA	mothur	NA
0.03	0.03	3068	15924500	3690950000	3039320	2845450	0.848404	0.999177	0.83973	0.99923	0.83973	0.998415	0.843259	0.844045	195.2669	00:03:15	1901.29	2320.76	1896.77	1898.21	845.63	0.04	0	marine	silva	bact_v4	63	closed	FALSE	0.408	NA	NA	NA	mothur	NA
0.03	0.03	3070	15881300	3690980000	3016700	2888620	0.846104	0.999183	0.840369	0.999218	0.840369	0.998409	0.842432	0.843227	187.9402	00:03:07	1902.62	2319.26	1899.91	1900.46	868.64	0.05	0	marine	silva	bact_v4	64	closed	FALSE	0.407	NA	NA	NA	mothur	NA
0.03	0.03	3069	15877000	3690980000	3012950	2892880	0.845877	0.999184	0.8405	0.999217	0.8405	0.998409	0.842385	0.84318	185.8694	00:03:05	1902.62	2319.26	1894.42	1897.39	847.8	0.03	0	marine	silva	bact_v4	65	closed	FALSE	0.407	NA	NA	NA	mothur	NA
0.03	0.03	3067	15822800	3690980000	3012140	2947080	0.842989	0.999185	0.840077	0.999202	0.840077	0.998395	0.840725	0.841531	179.5347	00:02:59	1901.44	2319.26	1894.42	1896.08	2.51	0.05	0	marine	silva	bact_v4	66	closed	FALSE	0.403	NA	NA	NA	mothur	NA
0.03	0.03	3070	15911900	3690970000	3025720	2858070	0.847732	0.999181	0.840227	0.999226	0.840227	0.998415	0.843175	0.843963	199.5067	00:03:19	1901.71	2320.76	1895.33	1897.21	842.55	1.73	0	marine	silva	bact_v4	67	closed	FALSE	0.407	NA	NA	NA	mothur	NA
0.03	0.03	3069	15825500	3690980000	3011760	2944460	0.843129	0.999185	0.840116	0.999203	0.840116	0.998396	0.840815	0.84162	179.1027	00:02:59	1901.04	2319.26	1894.52	1896.42	845.85	0.04	0	marine	silva	bact_v4	68	closed	FALSE	0.404	NA	NA	NA	mothur	NA
0.03	0.03	3067	15874300	3690980000	3012380	2895590	0.845733	0.999185	0.840503	0.999216	0.840503	0.998409	0.842314	0.843109	181.4467	00:03:01	1902.62	2319.26	1899.93	1900.35	868.64	0.03	0	marine	silva	bact_v4	69	closed	FALSE	0.407	NA	NA	NA	mothur	NA
0.03	0.03	3072	15916500	3690960000	3031060	2853440	0.847978	0.999179	0.840029	0.999228	0.840029	0.998415	0.843198	0.843985	179.2028	00:02:59	1899.44	2319.26	1894.52	1895.77	832.13	0.03	0	marine	silva	bact_v4	70	closed	FALSE	0.408	NA	NA	NA	mothur	NA
0.03	0.03	3070	15826500	3690980000	3012410	2943460	0.843182	0.999185	0.840096	0.999203	0.840096	0.998396	0.840831	0.841636	187.863	00:03:07	1902.62	2319.26	1899.91	1900.46	868.64	0.03	0	marine	silva	bact_v4	71	closed	FALSE	0.403	NA	NA	NA	mothur	NA
0.03	0.03	3069	15827100	3690970000	3021110	2942830	0.843216	0.999182	0.839714	0.999203	0.839714	0.998394	0.840656	0.841461	205.4151	00:03:25	1899.48	2319.26	1894.46	1895.63	49.81	1.75	0	marine	silva	bact_v4	72	closed	FALSE	0.403	NA	NA	NA	mothur	NA
0.03	0.03	3068	15828400	3690980000	3017220	2941500	0.843287	0.999183	0.839898	0.999204	0.839898	0.998395	0.840784	0.841589	189.6416	00:03:09	1901.09	2320.76	1895.31	1896.6	829.17	0.03	0	marine	silva	bact_v4	73	closed	FALSE	0.404	NA	NA	NA	mothur	NA
0.03	0.03	3068	15912900	3690970000	3025200	2857010	0.847788	0.999181	0.840259	0.999227	0.840259	0.998416	0.843219	0.844006	209.2104	00:03:29	1902.62	2319.26	1895.62	1897.82	16.78	0.04	0	marine	silva	bact_v4	74	closed	FALSE	0.408	NA	NA	NA	mothur	NA
0.03	0.03	3068	15784300	3690990000	3002510	2985660	0.840934	0.999187	0.840179	0.999192	0.840179	0.998387	0.839746	0.840556	200.5977	00:03:20	1898.82	2320.76	1895.39	1895.95	159.95	1.73	0	marine	silva	bact_v4	75	closed	FALSE	0.403	NA	NA	NA	mothur	NA
0.03	0.03	3068	15912300	3690970000	3028290	2857670	0.847753	0.99918	0.840116	0.999226	0.840116	0.998415	0.843129	0.843917	179.1673	00:02:59	1902.62	2319.26	1899.91	1900.4	868.64	0.03	0	marine	silva	bact_v4	76	closed	FALSE	0.408	NA	NA	NA	mothur	NA
0.03	0.03	3064	15878200	3690980000	3009700	2891700	0.84594	0.999185	0.840655	0.999217	0.840655	0.998411	0.842494	0.843289	247.0789	00:04:07	1903.42	2320.76	1900.73	1901.27	868.64	0.05	0	marine	silva	bact_v4	77	closed	FALSE	0.406	NA	NA	NA	mothur	NA
0.03	0.03	3068	15882700	3690980000	3017420	2887200	0.846179	0.999183	0.84035	0.999218	0.84035	0.99841	0.84246	0.843254	186.711	00:03:06	1898.25	2319.26	1894.53	1895.12	838.69	0.03	0	marine	silva	bact_v4	78	closed	FALSE	0.407	NA	NA	NA	mothur	NA
0.03	0.03	3070	15798400	3690990000	3004720	2971530	0.841687	0.999187	0.840201	0.999196	0.840201	0.99839	0.840135	0.840943	205.9835	00:03:25	1902.67	2319.26	1900.03	1900.63	868.64	1.73	0	marine	silva	bact_v4	79	closed	FALSE	0.405	NA	NA	NA	mothur	NA
0.03	0.03	3075	15862300	3690990000	3005460	2907610	0.845092	0.999186	0.840709	0.999213	0.840709	0.998407	0.842098	0.842895	194.9226	00:03:14	1903.16	2320.76	1896.38	1898.04	835.01	0.04	0	marine	silva	bact_v4	80	closed	FALSE	0.405	NA	NA	NA	mothur	NA
0.03	0.03	3069	15875700	3690980000	3009250	2894190	0.845807	0.999185	0.840654	0.999216	0.840654	0.99841	0.842427	0.843223	223.4077	00:03:43	1902.2	2320.76	1898.16	1899.31	852.54	0.05	0	marine	silva	bact_v4	81	closed	FALSE	0.407	NA	NA	NA	mothur	NA
0.03	0.03	3068	15878700	3690980000	3011890	2891240	0.845964	0.999185	0.840561	0.999217	0.840561	0.99841	0.84246	0.843254	212.4206	00:03:32	1900.25	2319.26	1894.53	1896.29	850.69	0.04	0	marine	silva	bact_v4	82	closed	FALSE	0.407	NA	NA	NA	mothur	NA
0.03	0.03	3072	15829200	3690980000	3010550	2940770	0.843325	0.999185	0.840202	0.999204	0.840202	0.998397	0.840957	0.841761	211.3457	00:03:31	1901.33	2319.26	1895.64	1897.13	834.93	0.04	0	marine	silva	bact_v4	83	closed	FALSE	0.403	NA	NA	NA	mothur	NA
0.03	0.03	3071	15794200	3690990000	3002030	2975750	0.841462	0.999187	0.840285	0.999194	0.840285	0.99839	0.840064	0.840873	191.7203	00:03:11	1901.39	2320.76	1895.34	1897.34	848.18	0.03	0	marine	silva	bact_v4	84	closed	FALSE	0.404	NA	NA	NA	mothur	NA
0.03	0.03	3072	15814800	3690980000	3014430	2955100	0.842562	0.999184	0.839907	0.9992	0.839907	0.998392	0.840426	0.841232	200.3829	00:03:20	1903.42	2320.76	1900.73	1901.27	868.64	1.75	0	marine	silva	bact_v4	85	closed	FALSE	0.402	NA	NA	NA	mothur	NA
0.03	0.03	3069	15798400	3690980000	3009980	2971500	0.841688	0.999185	0.839966	0.999196	0.839966	0.998389	0.840017	0.840826	182.2348	00:03:02	1899.79	2319.26	1894.43	1895.41	831.88	0.03	0	marine	silva	bact_v4	86	closed	FALSE	0.403	NA	NA	NA	mothur	NA
0.03	0.03	3067	15882000	3690980000	3011320	2887880	0.846143	0.999185	0.840615	0.999218	0.840615	0.998411	0.842576	0.84337	205.5478	00:03:25	1902.62	2319.26	1899.99	1900.61	868.64	0.05	0	marine	silva	bact_v4	87	closed	FALSE	0.408	NA	NA	NA	mothur	NA
0.03	0.03	3063	15873000	3690980000	3012390	2896960	0.845659	0.999185	0.840491	0.999216	0.840491	0.998408	0.842271	0.843067	186.6009	00:03:06	1902.63	2319.26	1898.62	1899.58	842.63	0.03	0	marine	silva	bact_v4	88	closed	FALSE	0.407	NA	NA	NA	mothur	NA
0.03	0.03	3069	15829900	3690980000	3011740	2940020	0.843366	0.999185	0.840155	0.999204	0.840155	0.998397	0.840953	0.841757	180.3676	00:03:00	1902.62	2319.26	1899.16	1899.96	857.57	0.03	0	marine	silva	bact_v4	89	closed	FALSE	0.404	NA	NA	NA	mothur	NA
0.03	0.03	3068	15919700	3690950000	3039030	2850180	0.848152	0.999177	0.839703	0.999228	0.839703	0.998414	0.84312	0.843906	222.0932	00:03:42	1899.7	2320.76	1895.34	1896.54	849.45	0.04	0	marine	silva	bact_v4	90	closed	FALSE	0.408	NA	NA	NA	mothur	NA
0.03	0.03	3071	15814200	3690990000	3006230	2955730	0.842528	0.999186	0.840268	0.9992	0.840268	0.998394	0.84059	0.841396	189.8074	00:03:09	1901.54	2319.26	1895.69	1897.33	842.28	0.05	0	marine	silva	bact_v4	91	closed	FALSE	0.403	NA	NA	NA	mothur	NA
0.03	0.03	3070	15888200	3690970000	3019710	2881690	0.846473	0.999183	0.840294	0.99922	0.840294	0.998411	0.842579	0.843372	215.3497	00:03:35	1899.14	2320.76	1895.34	1896	845.82	0.04	0	marine	silva	bact_v4	92	closed	FALSE	0.407	NA	NA	NA	mothur	NA
0.03	0.03	3068	15836400	3690970000	3018800	2933530	0.843711	0.999183	0.839896	0.999206	0.839896	0.998397	0.840995	0.841799	190.748	00:03:10	1900.8	2319.26	1894.43	1896.43	843.69	0.03	0	marine	silva	bact_v4	93	closed	FALSE	0.405	NA	NA	NA	mothur	NA
0.03	0.03	3066	15912600	3690970000	3022830	2857360	0.847769	0.999182	0.840361	0.999226	0.840361	0.998416	0.843261	0.844049	201.6279	00:03:21	1900.81	2319.26	1894.57	1895.92	845.28	1.73	0	marine	silva	bact_v4	94	closed	FALSE	0.407	NA	NA	NA	mothur	NA
0.03	0.03	3072	15906700	3690970000	3023110	2863190	0.847458	0.999182	0.840299	0.999225	0.840299	0.998415	0.843075	0.843864	180.1782	00:03:00	1897.22	2319.26	1894.53	1894.93	835.91	0.03	0	marine	silva	bact_v4	95	closed	FALSE	0.406	NA	NA	NA	mothur	NA
0.03	0.03	3068	15819800	3690990000	3006260	2950120	0.842827	0.999186	0.840314	0.999201	0.840314	0.998396	0.840763	0.841569	181.7421	00:03:01	1898.09	2319.26	1896.04	1896.25	258.07	0.05	0	marine	silva	bact_v4	96	closed	FALSE	0.403	NA	NA	NA	mothur	NA
0.03	0.03	3069	15823300	3690980000	3011460	2946670	0.843011	0.999185	0.840111	0.999202	0.840111	0.998395	0.840753	0.841558	191.6728	00:03:11	1901.96	2320.76	1895.31	1896.56	834.43	0.03	0	marine	silva	bact_v4	97	closed	FALSE	0.404	NA	NA	NA	mothur	NA
0.03	0.03	3069	15880000	3690980000	3012860	2889930	0.846034	0.999184	0.840529	0.999218	0.840529	0.99841	0.842478	0.843273	184.8454	00:03:04	1900.51	2319.26	1894.46	1896	82.6	0.03	0	marine	silva	bact_v4	98	closed	FALSE	0.407	NA	NA	NA	mothur	NA
0.03	0.03	3070	15823400	3690980000	3014360	2946480	0.843021	0.999184	0.839983	0.999202	0.839983	0.998394	0.840694	0.8415	189.3536	00:03:09	1902.62	2319.26	1894.42	1896.47	840.62	0.03	0	marine	silva	bact_v4	99	closed	FALSE	0.404	NA	NA	NA	mothur	NA
0.03	0.03	3071	15834700	3690970000	3027260	2935180	0.843623	0.99918	0.839505	0.999205	0.839505	0.998394	0.840754	0.841559	190.2441	00:03:10	1902.62	2319.26	1895.62	1898.03	826.62	0.03	0	marine	silva	bact_v4	100	closed	FALSE	0.404	NA	NA	NA	mothur	NA
0.03	0.03	30163	16166100	3618130000	2983980	2603810	0.8613	0.9992	0.8442	0.9993	0.8442	0.9985	0.8519	0.8526	295.295	00:04:55	6712.25	7132.02	6707.94	6708.73	818.34	0.05	0	marine	rdp	bact_v4	1	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	30161	16109200	3618140000	2965230	2660770	0.8582	0.9992	0.8445	0.9993	0.8445	0.9985	0.8506	0.8513	290.1858	00:04:50	6729.25	7146.9	6726.54	6726.93	838	1.96	0	marine	rdp	bact_v4	2	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	30156	16158000	3618140000	2972440	2611950	0.8608	0.9992	0.8446	0.9993	0.8446	0.9985	0.8519	0.8527	275.4375	00:04:35	6710.94	7131.36	6707.16	6707.75	818.96	0.06	0	marine	rdp	bact_v4	3	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	30143	16165800	3618130000	2980600	2604130	0.8613	0.9992	0.8443	0.9993	0.8443	0.9985	0.852	0.8527	291.5189	00:04:51	6709.55	7131.34	6707.12	6707.29	804.27	1.96	0	marine	rdp	bact_v4	4	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	30165	16125600	3618140000	2965100	2644340	0.8591	0.9992	0.8447	0.9993	0.8447	0.9985	0.8511	0.8518	275.7992	00:04:35	6729.93	7145.91	6727.25	6727.78	838	0.05	0	marine	rdp	bact_v4	5	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	30144	16158500	3618140000	2969160	2611440	0.8609	0.9992	0.8448	0.9993	0.8448	0.9985	0.852	0.8527	294.2532	00:04:54	6714.12	7131.33	6707.13	6709.54	836.67	1.97	0	marine	rdp	bact_v4	6	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	30084	16164100	3618130000	2977000	2605790	0.8612	0.9992	0.8445	0.9993	0.8445	0.9985	0.852	0.8527	322.6679	00:05:22	6714.79	7131.3	6707.06	6708.71	805.11	2.01	0	marine	rdp	bact_v4	7	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	30141	16181000	3618130000	2975540	2588960	0.8621	0.9992	0.8447	0.9993	0.8447	0.9985	0.8526	0.8533	287.1005	00:04:47	6725.45	7142.31	6718.12	6719.77	809.79	1.96	0	marine	rdp	bact_v4	8	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	30140	16181200	3618130000	2976380	2588700	0.8621	0.9992	0.8446	0.9993	0.8446	0.9985	0.8525	0.8533	286.2578	00:04:46	6721.98	7143.27	6719.14	6719.73	812.89	2.01	0	marine	rdp	bact_v4	9	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	30155	16168000	3618130000	2984140	2601950	0.8614	0.9992	0.8442	0.9993	0.8442	0.9985	0.852	0.8527	338.3007	00:05:38	6715.08	7131.16	6706.95	6709.15	806.67	0.06	0	marine	rdp	bact_v4	10	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	30156	16176200	3618130000	2977710	2593770	0.8618	0.9992	0.8445	0.9993	0.8445	0.9985	0.8524	0.8531	308.3742	00:05:08	6724.02	7142.02	6717.88	6718.97	18.35	0.05	0	marine	rdp	bact_v4	11	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	30130	16135800	3618130000	2976570	2634150	0.8597	0.9992	0.8443	0.9993	0.8443	0.9985	0.8512	0.8519	313.3701	00:05:13	6731.22	7153.23	6727.39	6728.12	807.44	0.05	0	marine	rdp	bact_v4	12	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	30170	16162100	3618130000	2976850	2607830	0.8611	0.9992	0.8445	0.9993	0.8445	0.9985	0.852	0.8527	275.866	00:04:35	6716.29	7132.18	6713.59	6713.97	836.51	0.04	0	marine	rdp	bact_v4	13	open	FALSE	1	NA	NA	NA	mothur	NA
