seq	abundance	similarity
SRR2143905.27465	1	2712
SRR2143762.649	1	66
SRR2143556.2760	1	1084
SRR2143761.37789	2	156
SRR2143781.18619	1	140
SRR2143973.49463	1	3463
SRR2143742.39039	1	382
SRR2143964.9454	1	145
SRR2143880.27901	1	242
SRR2143605.33170	1	557
SRR2144034.63933	1	356
SRR2143954.31766	1	35
SRR2143576.83437	1	152
SRR2143800.46689	1	47
SRR2144074.3126	5	706
SRR2143899.25018	1	3498
SRR2143927.12547	1	50
SRR2144113.2740	4	258
SRR2143819.7980	1	786
SRR2143681.56568	1	42
SRR2143561.2425	2	85
SRR2144012.37054	1	128
SRR2143522.18769	2	203
SRR2143940.85255	1	36
SRR2144095.26652	1	0
SRR2143791.8485	1	628
SRR2143756.50683	1	62
SRR2143848.16308	2	805
SRR2143924.21104	1	272
SRR2144026.35819	2	300
SRR2143823.323493	2	7
SRR2143580.114882	1	280
SRR2143610.6191	1	39
SRR2143713.26376	1	2492
SRR2144128.33871	1	79
SRR2143963.62701	1	734
SRR2144021.30775	1	3480
SRR2143748.26755	1	79
SRR2143854.50151	1	120
SRR2143963.12800	1	76
SRR2143649.13902	1	0
SRR2143666.23823	17	37
SRR2143596.11901	1	555
SRR2144010.15781	1	2048
SRR2143767.65	1	1253
SRR2143546.19850	1	832
SRR2144091.56313	1	2487
SRR2143662.8210	1	79
SRR2143822.9959	1	127
SRR2143570.12191	1	113
SRR2143767.33321	1	684
SRR2143706.34696	3	1161
SRR2143938.56298	3	12
SRR2143706.11645	320	38
SRR2143940.81472	5	91
SRR2143602.1121	19	221
SRR2143780.21386	1	13
SRR2144118.55871	1	2187
SRR2144036.34006	1	1379
SRR2144015.2790	1	63
SRR2143758.16045	3	141
SRR2143797.17544	1	489
SRR2143665.37375	1	203
SRR2143549.32918	1	93
SRR2143935.8110	1	277
SRR2143795.11774	1	237
SRR2143902.80798	5	475
SRR2143736.55961	2	170
SRR2143861.31628	1	7
SRR2143597.19419	1	2371
SRR2144020.49553	1	719
SRR2143685.4439	1	502
SRR2143926.78303	3	726
SRR2143519.4897	1	179
SRR2143672.37264	4	85
SRR2143655.891	1	474
SRR2144092.56862	1	327
SRR2143810.18499	1	622
SRR2143536.5098	1	260
SRR2143686.107065	1	131
SRR2143585.2866	1	23
SRR2143633.27925	1	478
SRR2143583.25707	29	165
SRR2143546.23648	1	370
SRR2143607.61695	2	69
SRR2143776.24601	1	179
SRR2143811.47974	5	355
SRR2143659.32077	2	1178
SRR2143730.16643	1	2480
SRR2143615.10865	96	34
SRR2143522.15347	1	21
SRR2143937.18864	3	444
SRR2143695.4497	4	754
SRR2143990.282	4	12
SRR2143766.16138	1	451
SRR2143951.31196	1	211
SRR2143522.4821	1	314
SRR2143585.41238	3	66
SRR2143909.7452	1	527
SRR2143575.16527	1	308
SRR2143861.10147	23	96
SRR2143831.30256	954	343
SRR2143597.8428	1	1023
SRR2143706.42807	2	1134
SRR2144023.4845	2	15
SRR2143781.11180	1	112
SRR2143691.33469	7	1552
SRR2143608.9513	1	292
SRR2143782.20198	2	2428
SRR2143660.6322	1	249
SRR2143761.39401	1	820
SRR2143619.32212	1	215
SRR2143790.64957	11	243
SRR2143646.25616	1	120
SRR2143741.34128	1	25
SRR2143581.11906	1	79
SRR2143852.27254	1	343
SRR2143826.32806	1	540
SRR2143691.59002	2	33
SRR2143889.7492	1	1080
SRR2144112.71782	4	155
SRR2143669.44911	6	2380
SRR2143713.4429	1	373
SRR2143648.21211	1	222
SRR2144020.53096	1	1572
SRR2143831.90354	1	41
SRR2143545.70587	1	689
SRR2143671.1196	1	57
SRR2144109.22774	2	17
SRR2143713.59639	4	101
SRR2143573.3014	1	341
SRR2143613.681	14	4
SRR2144090.27156	1	324
SRR2144120.27763	1	180
SRR2143800.36945	1	49
SRR2144073.24186	1	274
SRR2144095.10860	2	281
SRR2144101.16835	1	1828
SRR2143669.85586	1	370
SRR2143983.30136	5	426
SRR2144103.25936	1	590
SRR2143714.18927	2	510
SRR2143592.20324	1	269
SRR2143808.1068	2	2
SRR2144102.28434	1	1021
SRR2143905.142411	1	691
SRR2143643.207293	1	514
SRR2143663.13505	1	15
SRR2143584.36753	2	23
SRR2143706.18501	1	920
SRR2143559.29942	1	420
SRR2143969.49988	1	2
SRR2143858.3011	5	0
SRR2143959.99875	1	28
SRR2143840.44382	1	248
SRR2144108.32189	469	34
SRR2143950.43388	3	17
SRR2143682.6232	1	0
SRR2143810.23482	1	533
SRR2143672.44820	7	525
SRR2144112.46782	2	1
SRR2143569.29989	1	584
SRR2143951.6394	1	18
SRR2143713.45594	1	354
SRR2143609.10489	1	13
SRR2143976.21981	1	79
SRR2143549.32934	1	537
SRR2143823.569987	1	1200
SRR2143532.15289	1	224
SRR2143610.32427	1	174
SRR2143958.17956	2	16
SRR2143986.56149	1	3335
SRR2144100.18454	4	748
SRR2143818.341	3	70
SRR2144006.21652	1	88
SRR2144013.1972	1	1349
SRR2144029.56389	4	3095
SRR2143666.24705	1	3
SRR2143643.132272	1	65
SRR2143561.9433	1	3
SRR2143722.36835	1	19
SRR2143598.85182	1	231
SRR2143576.42511	1	2
SRR2143639.318	2	488
SRR2143517.146	1	15
SRR2143564.25915	1	492
SRR2143802.18747	1	341
SRR2143752.62098	1	2
SRR2143676.12050	2	10
SRR2143790.73125	3	1357
SRR2143603.72959	2	347
SRR2143976.24835	4	534
SRR2143988.6300	1	243
SRR2144108.60393	1	1523
SRR2143584.73406	1	460
SRR2143783.35255	1	3
SRR2143984.8279	1	3295
SRR2143846.5016	18	1898
SRR2144129.36927	2	3023
SRR2143577.8515	2	26
SRR2143754.203202	2	310
SRR2143531.10223	73	2117
SRR2143995.93286	1	375
SRR2143656.50480	1	215
SRR2143912.27576	4	0
SRR2143960.2555	1	661
SRR2143986.3606	1	1103
SRR2143851.70892	2	1492
SRR2143823.233114	2	205
SRR2144100.39767	1	1978
SRR2143637.20906	3	1083
SRR2143631.4397	1	752
SRR2143691.110788	9	1625
SRR2143614.137752	5	986
SRR2143703.1923	1	2279
SRR2143993.176106	1	940
SRR2143684.2676	1	3303
SRR2144113.67984	4	18
SRR2144115.33039	1	28
SRR2143941.23673	1	1190
SRR2143575.73721	2	147
SRR2144030.34179	1	55
SRR2144095.55223	1	1181
SRR2143767.22471	3	14
SRR2143686.152273	1	892
SRR2143702.14691	2	18
SRR2143519.12143	1	59
SRR2143862.99884	1	84
SRR2144031.5606	1	996
SRR2143748.13823	1	1500
SRR2143826.44128	1	32
SRR2143896.15140	2	474
SRR2144098.6253	1	2302
SRR2143677.7734	1	52
SRR2143752.33663	1	6
SRR2143584.61884	1	13
SRR2144113.35287	1	1004
SRR2144100.52383	1	218
SRR2143575.67686	17	136
SRR2144008.36353	1	347
SRR2143999.40277	1	533
SRR2143902.56958	1	171
SRR2143528.9891	1	1059
SRR2144102.53730	1	40
SRR2143859.5506	2	10
SRR2143646.102612	1	152
SRR2143949.38086	3	149
SRR2143846.27668	1	0
SRR2143613.1789	8	715
SRR2143956.493	1	378
SRR2143617.6122	1	528
SRR2143839.8007	1	1469
SRR2143818.71950	4	51
SRR2144026.86180	6	39
SRR2143564.21766	1	28
SRR2143880.19634	1	20
SRR2143797.22267	1	440
SRR2143829.18401	1	1210
SRR2143824.47933	3	481
SRR2144031.2046	1	2401
SRR2143611.21313	1	0
SRR2143543.26609	1	377
SRR2144105.102980	1	478
SRR2143860.43208	598	5
SRR2143614.56853	2	214
SRR2144091.27541	1	3338
SRR2143725.30477	2	779
SRR2143941.17013	5	528
SRR2143819.14561	2	1570
SRR2143960.8709	1	1208
SRR2143705.68861	1	3354
SRR2143711.69884	1	275
SRR2143823.325026	1	55
SRR2143940.63385	2	76
SRR2143575.9324	1	209
SRR2143675.10584	1	251
SRR2143545.140650	1	595
SRR2144100.6185	1	175
SRR2143558.39230	1	49
SRR2143991.88006	3	25
SRR2143640.40209	1	3388
SRR2143811.67290	4	124
SRR2143788.46947	1	2392
SRR2143962.58985	1	1165
SRR2144015.31705	157	36
SRR2143741.10312	2	13
SRR2143823.274261	1	485
SRR2143665.27387	1	535
SRR2143614.25912	2	1577
SRR2143823.149110	3	180
SRR2143926.68226	2	100
SRR2143604.7585	1	1900
SRR2143589.74434	1	755
SRR2143657.44796	3	432
SRR2143773.19516	1	1026
SRR2143853.18448	1	530
SRR2143679.169257	1	16
SRR2143983.63285	1	97
SRR2143829.8698	1	349
SRR2143848.19280	1	2269
SRR2143863.39535	2	1245
SRR2143669.103844	1	56
SRR2144104.35371	1	687
SRR2143926.39477	1	70
SRR2143969.8874	1	141
SRR2143643.105621	130	4
SRR2143824.33597	1	122
SRR2144100.57787	3	34
SRR2143976.13339	15	1678
SRR2143601.26982	14	308
SRR2143993.175191	98	247
SRR2144006.9002	2	86
SRR2143951.18923	1	35
SRR2143823.122683	1	47
SRR2143864.8922	1	90
SRR2143969.29059	1	38
SRR2143812.17967	1	115
SRR2144105.15407	3	48
SRR2143653.11443	1	80
SRR2143772.18660	4	11
SRR2143669.126776	20	248
SRR2143562.14024	1	261
SRR2144017.24650	1	370
SRR2143922.8079	1	50
SRR2143859.18225	1	266
SRR2143523.32473	1	716
SRR2144011.12620	2	467
SRR2144035.21525	2	1512
SRR2143739.9120	1	223
SRR2144096.49605	2	19
SRR2144121.18927	1	1252
SRR2144001.10413	3	2800
SRR2143821.87823	3	2343
SRR2143826.23837	3	29
SRR2144092.15711	1	1777
SRR2143680.14603	3	255
SRR2143680.51960	1	379
SRR2143686.72328	1	468
SRR2143977.7087	6	1
SRR2144130.45504	3	170
SRR2143679.6467	670	98
SRR2143706.41138	1	814
SRR2143542.38112	2	731
SRR2143958.12120	1	126
SRR2143707.3877	2	191
SRR2143996.11138	2	217
SRR2143578.74985	1	206
SRR2143707.10246	396	6
SRR2143942.1236	1	124
SRR2143597.50676	1	28
SRR2143957.32999	1	17
SRR2144096.76602	1	276
SRR2143948.64615	1	3497
SRR2143823.423475	1	2685
SRR2143663.19933	1	2705
SRR2143545.101825	1	670
SRR2143598.86224	1	3309
SRR2143818.42593	1	556
SRR2143686.149611	9	69
SRR2143969.21092	3	529
SRR2143742.45301	2	370
SRR2144031.2047	1	424
SRR2143596.3685	1	268
SRR2143883.17443	1	534
SRR2143911.6109	1	233
SRR2143756.20226	1	0
SRR2143983.33070	2	589
SRR2143845.145981	1	28
SRR2144020.52062	2	165
SRR2143610.8146	2	41
SRR2143818.10285	7	2
SRR2143987.27454	1	255
SRR2144024.36957	1	683
SRR2144024.32887	1	214
SRR2143777.34335	1	78
SRR2143823.410321	1	558
SRR2143762.8213	1	20
SRR2143853.21537	22	77
SRR2143705.14899	1	87
SRR2143669.84951	1	32
SRR2143800.16760	2	35
SRR2143862.9694	3	92
SRR2143768.3800	1	2024
SRR2143640.50116	1	291
SRR2143705.71857	1	94
SRR2143711.45104	1	55
SRR2143951.19739	1	465
SRR2143969.51612	1	756
SRR2143639.11002	1	16
SRR2143717.43849	4	289
SRR2143554.5792	1	41
SRR2144001.14037	1	76
SRR2143561.1762	5	3403
SRR2143844.89476	1	1842
SRR2144130.29738	1	44
SRR2143808.37542	1	341
SRR2143924.5135	1	2402
SRR2143581.1628	1	657
SRR2143714.2320	1	163
SRR2143983.49103	2	7
SRR2143926.106511	1	1190
SRR2143885.25175	3	486
SRR2143899.36150	3	886
SRR2143997.33318	1	2855
SRR2143959.26741	1	357
SRR2143995.65381	2	16
SRR2143988.9597	1	1187
SRR2144031.26900	1	31
SRR2143851.53505	1	6
SRR2143856.679	1	2429
SRR2143803.61396	1	56
SRR2143784.3616	1	1
SRR2143818.80075	1	391
SRR2143993.108723	2	568
SRR2143602.9882	6	1094
SRR2143849.1084	1	916
SRR2143664.30888	1	1032
SRR2143953.40969	1	18
SRR2144102.49892	1	1081
SRR2143976.3150	1	22
SRR2143713.7542	2	162
SRR2143783.6712	1	170
SRR2143969.9215	1	2465
SRR2143574.4668	1	810
SRR2144120.27270	1	464
SRR2143823.103362	2	738
SRR2143611.8926	1	1127
SRR2143959.52814	1	0
SRR2143639.32431	1	41
SRR2143829.18787	1	156
SRR2143827.125535	2	49
SRR2143880.15364	1	1924
SRR2143614.1642	4	350
SRR2143536.25161	1	160
SRR2143798.22441	1	120
SRR2143811.10934	1	205
SRR2143823.96505	1	62
SRR2144029.14312	1	3294
SRR2143902.24264	1	98
SRR2143700.6092	1	1099
SRR2143818.27473	2	400
SRR2143674.28118	1	79
SRR2143821.140167	1	475
SRR2143548.27824	1	173
SRR2143977.32895	8	15
SRR2143968.32732	1	1
SRR2143861.46816	1	88
SRR2143969.13297	1	341
SRR2143998.48291	2	223
SRR2143639.27809	1	41
SRR2143717.44979	12	2445
SRR2143739.771	1	353
SRR2143973.11810	1	2588
SRR2144021.35454	2	335
SRR2143744.29926	1	2561
SRR2144105.78374	1	108
SRR2143929.40835	1	2972
SRR2143889.170298	2	205
SRR2143787.6585	4	131
SRR2143946.20629	1	226
SRR2143705.89341	1	2751
SRR2143583.9397	1	60
SRR2143679.67410	4	574
SRR2143821.34138	1	1463
SRR2143860.44533	1	120
SRR2143580.54798	1	64
SRR2144024.4538	3	290
SRR2143724.985	2	126
SRR2143545.75399	1	120
SRR2143712.20691	2	993
SRR2143922.42333	6	1476
SRR2143583.26734	1	22
SRR2143706.34406	1	859
SRR2143996.24665	1	66
SRR2143964.3723	1	247
SRR2143650.20016	2	1512
SRR2143638.58183	1	1944
SRR2143648.32153	1	424
SRR2144127.47503	2	1150
SRR2143851.56978	2	34
SRR2143530.34583	2	12
SRR2144092.58040	4	98
SRR2143966.49502	14	96
SRR2143717.65127	1	45
SRR2143973.52636	1	487
SRR2143617.39364	1	4
SRR2144012.25735	1	1056
SRR2143680.81640	1	13
SRR2143950.27798	1	1411
SRR2143635.16977	659	130
SRR2143517.8467	1	723
SRR2143862.6171	1	1141
SRR2143554.5832	1	516
SRR2143614.90417	1	269
SRR2144130.27052	4	20
SRR2143532.7815	1	48
SRR2143554.30539	1	46
SRR2144018.10845	1	227
SRR2144012.14424	2	3486
SRR2143745.27050	122	102
SRR2143679.10012	2	10
SRR2143739.42681	1	491
SRR2143713.56285	2	1413
SRR2143643.146798	1	66
SRR2143911.35186	1	3368
SRR2144129.19143	97	192
SRR2143775.84994	2	3
SRR2143538.23452	7	42
SRR2143722.36361	1	101
SRR2143862.18193	1	4
SRR2144118.39526	210	37
SRR2143823.220774	1	14
SRR2143849.54786	471	221
SRR2143760.3241	1	85
SRR2143772.2338	2	93
SRR2143969.9216	1	0
SRR2143993.176245	1	39
SRR2143574.136025	1	518
SRR2143797.20621	1	264
SRR2143766.60151	1	65
SRR2143536.39869	1	56
SRR2143781.33210	2	117
SRR2144015.40800	1	522
SRR2143602.16142	4	200
SRR2143944.18023	2	2929
SRR2143956.21525	1	3
SRR2143956.24888	1	28
SRR2144104.33660	1	2792
SRR2143963.14456	2	1983
SRR2143669.42313	1	2033
SRR2143519.34873	1	87
SRR2144130.19596	1	470
SRR2144021.37170	4	3587
SRR2143950.23203	1	59
SRR2143989.54349	1	200
SRR2143713.59274	1	1378
SRR2144026.20726	1	7
SRR2143799.29409	5	25
SRR2144105.3012	2	6
SRR2143823.454315	2	0
SRR2143561.3777	137	751
SRR2144104.27731	1	894
SRR2144035.33012	1	629
SRR2143668.60339	3	38
SRR2143551.53722	1	2655
SRR2143542.81008	1	1258
SRR2143819.21538	1	3482
SRR2143893.4610	1	0
SRR2144119.16917	1	2048
SRR2143705.83437	1	2451
SRR2143823.434024	4	225
SRR2143795.37989	1	2475
SRR2144018.10152	2	784
SRR2144098.29546	3	22
SRR2143799.25679	3	97
SRR2143684.8233	1	87
SRR2143666.22778	1	169
SRR2143573.13235	1	458
SRR2143927.18006	1	581
SRR2144021.38220	1	960
SRR2143839.30117	1	8
SRR2143924.216	1	861
SRR2143884.3988	1	29
SRR2143831.78001	1	2
SRR2143556.15807	1	515
SRR2143680.9407	1	62
SRR2144002.2561	3	2799
SRR2143896.14069	2	1087
SRR2143823.481667	2	116
SRR2143779.34741	1	304
SRR2143613.16991	1	129
SRR2143608.1842	39	1714
SRR2144096.59679	1	1159
SRR2143547.80872	1	2468
SRR2143937.29324	1	1450
SRR2143734.17155	1	247
SRR2143760.18885	2	1289
SRR2143956.42584	2	1880
SRR2143767.2571	2	2630
SRR2143853.4915	1	3105
SRR2143658.13704	10	94
SRR2143736.14220	1	43
SRR2143646.79804	1	19
SRR2143951.23171	1	0
SRR2143818.18038	1	527
SRR2143723.91193	1	505
SRR2143583.2536	3	125
SRR2143955.2806	1	333
SRR2144090.55547	1	3350
SRR2143592.29161	1	141
SRR2143684.9685	1	201
SRR2143543.22674	1	2044
SRR2143983.67711	1	91
SRR2143533.19101	24	643
SRR2143945.31903	1	529
SRR2144109.1229	60	1
SRR2143653.27660	1	197
SRR2144112.8978	1	102
SRR2143860.44946	3	82
SRR2143815.37838	21	12
SRR2143948.72908	2	3321
SRR2143706.31785	1	705
SRR2143723.45940	2	152
SRR2143564.16852	1	20
SRR2143959.96822	2	257
SRR2143523.35561	41	4
SRR2144118.73950	1	348
SRR2144005.26267	1	1140
SRR2143811.22035	2	345
SRR2143679.5644	2	544
SRR2143679.73555	1	33
SRR2143522.13310	1	746
SRR2144130.36872	1	146
SRR2143823.67250	7	63
SRR2143597.41398	1	5
SRR2143753.29158	1	1366
SRR2143956.25964	1	1554
SRR2144074.17463	1	2549
SRR2144027.37453	2	36
SRR2144122.6043	1	1
SRR2143719.211	11	437
SRR2143516.421	3	680
SRR2143540.33549	2	2
SRR2143818.45131	1	1436
SRR2143617.35598	1	831
SRR2143983.23321	2	3502
SRR2143646.37616	1	177
SRR2143545.54012	1	681
SRR2143611.15440	1	633
SRR2143584.94367	1	587
SRR2143855.13552	1	22
SRR2143662.67034	1	601
SRR2143880.9139	1	331
SRR2143620.20778	1	409
SRR2143773.29901	3	917
SRR2143671.33298	2	3
SRR2143896.4578	5	56
SRR2143584.72309	1	415
SRR2143583.6027	3	3401
SRR2143981.15128	2	7
SRR2143679.68561	1	910
SRR2143769.25081	6	2970
SRR2143654.31708	1	1174
SRR2143601.31744	1	13
SRR2143530.2505	123	122
SRR2143783.8662	1	855
SRR2144099.10571	1	94
SRR2143995.70787	2	34
SRR2143601.694	1	509
SRR2143823.553453	1	725
SRR2143933.361	2	181
SRR2143885.22911	1	3321
SRR2143861.27825	1	1378
SRR2143681.63461	1	50
SRR2143757.984	2	780
SRR2143829.25323	1	19
SRR2143686.52303	1	114
SRR2143576.82642	2	779
SRR2143884.3989	1	60
SRR2143716.37075	1	30
SRR2143535.16821	54629	2568
SRR2144040.511	1	2128
SRR2143828.1977	1	260
SRR2143631.19400	3	835
SRR2143669.43694	1	22
SRR2144016.3318	4	4
SRR2143902.6578	3	1164
SRR2143961.4541	2	0
SRR2143749.13578	1	91
SRR2144106.77900	1	94
SRR2143517.14948	3	409
SRR2143650.35927	1	398
SRR2143947.44844	2	20
SRR2143881.15388	1	4
SRR2143611.14101	1	34
SRR2143531.15112	3	629
SRR2144108.39315	1	62
SRR2143714.13310	1	17
SRR2143808.79691	1	724
SRR2143700.59273	2	692
SRR2143897.38687	1	2662
SRR2143653.27661	1	3474
SRR2143525.29212	1	158
SRR2144070.5716	1	2194
SRR2143956.56959	2	90
SRR2143812.19712	1	37
SRR2144095.14258	1	2248
SRR2143890.35068	3	18
SRR2143954.8181	1	207
SRR2144014.23744	1	1
SRR2143573.53791	2	46
SRR2143714.3307	1	26
SRR2143680.55735	2	24
SRR2143725.8158	1	37
SRR2143818.3366	1	47
SRR2143576.59809	1	166
SRR2144098.85000	1	1899
SRR2143980.77242	1	838
SRR2143769.43230	1	602
SRR2143523.32334	1	256
SRR2143613.6621	2	148
SRR2144125.43357	2	8
SRR2144113.25892	1	3
SRR2143656.967	3	300
SRR2143972.11106	1	73
SRR2143668.70991	1	1258
SRR2144102.24505	1	136
SRR2143728.4574	1	1790
SRR2143597.11473	1	1927
SRR2143597.27710	1	460
SRR2143761.214	147	31
SRR2143576.22013	1	777
SRR2143577.63946	1	93
SRR2143882.3622	1	33
SRR2143522.16765	1	69
SRR2143681.59138	1	677
SRR2143823.437025	1	37
SRR2143758.21404	3	573
SRR2143749.22142	2	589
SRR2144035.42417	1	1383
SRR2143880.10023	1	1618
SRR2143585.70954	1	937
SRR2143853.39835	1	846
SRR2143530.10612	1	980
SRR2143516.14225	1	242
SRR2143861.27442	1	67
SRR2143745.16947	48	16
SRR2143944.10538	3	4
SRR2143834.4438	1	90
SRR2143890.7918	82	548
SRR2143965.8003	1	110
SRR2143784.22134	1	1095
SRR2143827.138127	3	0
SRR2143546.5690	3	19
SRR2143862.79841	1	3027
SRR2143558.1829	2	666
SRR2143530.4672	19	666
SRR2144098.93602	1	698
SRR2143687.24271	3	17
SRR2143970.2330	2	531
SRR2143613.10947	1	2028
SRR2144101.101780	2	170
SRR2143668.52358	1	3207
SRR2143958.14273	76	73
SRR2143607.62103	1	151
SRR2143669.70380	2	982
SRR2144020.53983	4	3249
SRR2144036.34373	1	6
SRR2143845.47665	3	766
SRR2143846.24963	2	127
SRR2143993.43083	1	201
SRR2143853.20925	1	633
SRR2143898.9458	2	1251
SRR2143536.29471	1	481
SRR2143765.14768	3	60
SRR2143927.13103	1	614
SRR2143623.43336	1	1134
SRR2143823.39810	2	1
SRR2144016.34594	1	1594
SRR2143674.19986	1	1
SRR2143898.11	8135	977
SRR2143730.36870	1	416
SRR2143648.1122	3	289
SRR2143756.21041	1	1087
SRR2143615.11554	2	3322
SRR2143792.9087	1	703
SRR2143516.10830	1	0
SRR2143605.9916	1	2387
SRR2144131.14274	2	0
SRR2143948.17484	1	207
SRR2143944.8506	1	34
SRR2143630.17101	1	1435
SRR2143941.12791	1	158
SRR2143862.47680	1	1465
SRR2143969.32606	1	39
SRR2143716.29131	1	2
SRR2143558.27791	1	352
SRR2143938.10855	6	24
SRR2143826.5275	1	13
SRR2143823.596157	1	9
SRR2143522.9686	2	595
SRR2143575.25803	1	28
SRR2143961.36104	1	689
SRR2143796.18134	1	3316
SRR2143832.1166	3	0
SRR2143928.22878	1	89
SRR2144091.47091	3	8
SRR2143736.57317	1	3387
SRR2143981.3543	2	87
SRR2143639.4337	1	381
SRR2143722.21809	1	1223
SRR2143722.51715	2	88
SRR2143619.42598	1	431
SRR2143892.35243	1	725
SRR2144096.1116	1	34
SRR2144003.37041	3	67
SRR2143978.115070	29	428
SRR2143679.84472	1	19
SRR2143656.35513	1	480
SRR2143973.16810	1	109
SRR2143961.6069	1	19
SRR2143808.21548	1	243
SRR2143614.3337	1	14
SRR2143891.31774	1	35
SRR2143722.562	2	20
SRR2144123.44725	1	967
SRR2143720.3808	2	216
SRR2144105.16605	1	26
SRR2143679.207930	1	15
SRR2143530.79492	1	155
SRR2144016.44464	1	348
SRR2143779.26266	1	396
SRR2144125.24090	1	89
SRR2143532.32442	1	2072
SRR2143608.19	498	62
SRR2143893.3393	2	410
SRR2143643.145937	1	151
SRR2143826.15199	1	17
SRR2143937.6737	1	1872
SRR2143823.317737	1	0
SRR2144102.32092	1	2997
SRR2143974.43949	1	3295
SRR2143820.48969	2	237
SRR2143592.14481	1	1233
SRR2143977.55584	1	930
SRR2143668.62949	3	254
SRR2143722.4051	1	743
SRR2143937.11505	14	475
SRR2143847.45298	1	105
SRR2144036.20685	1	68
SRR2143597.38508	1	14
SRR2143523.6449	1	95
SRR2143629.5633	2	5
SRR2143836.13696	1	3481
SRR2143823.395036	2	802
SRR2144108.33049	100	18
SRR2143777.19862	1	610
SRR2143785.16645	1	2344
SRR2144112.70527	1	156
SRR2143706.11114	3	2248
SRR2143712.11358	29	28
SRR2144070.46075	1	3297
SRR2143991.15377	5	65
SRR2143742.15721	1	681
SRR2143997.53309	1	2839
SRR2143575.58515	1	2710
SRR2144098.93606	1	1027
SRR2143823.616306	29	1974
SRR2143853.48129	1	776
SRR2143559.33697	1	940
SRR2143748.5799	3	495
SRR2143618.30350	1	129
SRR2144093.21227	1	87
SRR2143957.24717	1	377
SRR2144094.21236	1	2144
SRR2143846.35488	1	25
SRR2143808.11104	2	2
SRR2143736.92287	1	14
SRR2143973.37339	1	127
SRR2143892.30624	2	91
SRR2143674.19987	2	90
SRR2143815.29047	1	60
SRR2143823.646293	2	0
SRR2143531.37068	1	187
SRR2144015.48803	2	1207
SRR2143969.43587	1	412
SRR2143912.15702	17	149
SRR2143602.26790	2	94
SRR2144118.35451	2	679
SRR2143583.17446	1	575
SRR2144100.675	1	1050
SRR2143846.34246	1	196
SRR2143965.16823	2	39
SRR2143699.35223	1	40
SRR2143575.60590	562	14
SRR2143991.47813	3	569
SRR2143703.16	378329	2004
SRR2144113.51067	3	38
SRR2144095.47419	1	238
SRR2143823.629925	1	1634
SRR2143823.634482	2	1455
SRR2143614.94213	3	1650
SRR2144020.72039	1	117
SRR2143886.6037	6	291
SRR2143558.1857	3	177
SRR2143995.54102	5	1451
SRR2143524.13436	1	241
SRR2144039.20730	1	448
SRR2143699.1926	1	2368
SRR2143609.25825	1	85
SRR2143718.21624	1	562
SRR2143889.166458	1	182
SRR2143640.56366	6	275
SRR2143614.120711	1	14
SRR2143722.31413	2	103
SRR2143853.16118	1	829
SRR2143826.34998	1	379
SRR2143672.46334	1	24
SRR2143630.42440	30	657
SRR2144030.78198	1	2391
SRR2143668.16070	3	480
SRR2143984.18097	2	3478
SRR2143757.8350	1	178
SRR2143813.12617	1	2143
SRR2143800.28625	1	9
SRR2143714.9873	1	3
SRR2143617.14740	1	1167
SRR2143803.45008	1	412
SRR2143948.24526	1	29
SRR2143605.15392	2	98
SRR2143993.127617	2	1404
SRR2143823.415449	1	181
SRR2143722.36998	1	10
SRR2144095.38599	2	192
SRR2143686.109432	1	75
SRR2143564.7973	1	2363
SRR2143704.59444	3	191
SRR2143836.13167	1	1328
SRR2143862.103156	1	622
SRR2143635.19011	20	433
SRR2143953.56118	1	952
SRR2143533.17463	1	150
SRR2143605.35290	1	82
SRR2143639.18920	14	37
SRR2143706.25175	1	192
SRR2143799.7189	1	2441
SRR2143825.13115	1	2
SRR2143944.12637	3	50
SRR2143617.4091	1	436
SRR2143629.22583	1	817
SRR2143773.34687	1	884
SRR2143818.10758	1	659
SRR2144102.20918	1	296
SRR2143603.10874	1	13
SRR2143656.49340	1	55
SRR2143897.95984	2	162
SRR2143823.146417	2	758
SRR2144113.41589	1	200
SRR2143957.1487	1	3
SRR2143521.31236	1	183
SRR2144021.15804	1	1074
SRR2144113.68896	1	2726
SRR2143958.4071	1	79
SRR2143859.33943	2	129
SRR2143668.23775	2	394
SRR2143902.25065	1	148
SRR2144026.415	4	22
SRR2143703.4121	6	109
SRR2143519.8093	8	1
SRR2143616.15157	2	61
SRR2143679.138417	1	32
SRR2143528.21821	1	25
SRR2143823.459966	1	567
SRR2143995.78620	1	304
SRR2143884.18573	1	8
SRR2144033.17467	1	45
SRR2143641.10615	2	403
SRR2144101.34437	1	3298
SRR2143889.161629	2	2716
SRR2143998.51250	3	1750
SRR2143759.15314	1	824
SRR2143585.20876	2	1368
SRR2144035.2782	1	501
SRR2144028.37447	1	55
SRR2143799.24212	1	9
SRR2143823.630933	1	21
SRR2143664.39945	2	58
SRR2143602.35680	1	499
SRR2144038.26311	1	415
SRR2143669.116435	121	73
SRR2143614.61878	2	2063
SRR2143744.14296	3	47
SRR2143709.1063	1	895
SRR2143545.165443	1	670
SRR2143842.90158	4	141
SRR2143910.11588	1	242
SRR2143668.20652	1	200
SRR2143523.34734	2	649
SRR2143674.3725	1	0
SRR2143679.5388	265	40
SRR2143517.8633	1	32
SRR2143568.3119	1	26
SRR2143765.21168	1	584
SRR2143797.19444	1	4
SRR2143714.16045	1	35
SRR2143644.55703	1	1049
