seq	abundance	similarity
ERR1039477.47667	1	26
ERR1039476.29404	1	0
ERR1039471.62137	1	11
ERR1039471.43100	1	16
ERR1039464.6659	1	51
ERR1039476.37055	1	0
ERR1039464.66159	1	5
ERR1039464.10160	1	2617
ERR1039460.28763	1	45
ERR1039463.77204	1	3
ERR1039467.80700	1	111
ERR1039461.65769	1	48
ERR1039475.46880	1	1
ERR1039474.2532	1	5
ERR1039476.157	1	19
ERR1039467.77204	1	91
ERR1039462.20120	1	1918
ERR1039472.56550	1	0
ERR1039471.53935	1	4
ERR1039475.75639	1	7
ERR1039462.27022	1	913
ERR1039474.37153	2	1
ERR1039467.40701	1	760
ERR1039460.80251	1	1
ERR1039476.56704	1	2
ERR1039471.46653	9	4
ERR1039473.80145	1	9
ERR1039468.77602	1	1692
ERR1039471.46932	1	8
ERR1039463.919	1	1476
ERR1039471.55320	1	35
ERR1039471.53603	1	220
ERR1039464.19342	1	4
ERR1039471.80906	1	68
ERR1039464.54455	1	7
ERR1039461.14042	1	3
ERR1039471.3285	1	5
ERR1039477.35807	1	0
ERR1039473.57075	1	22
ERR1039474.920	1	613
ERR1039469.32413	1	294
ERR1039472.70387	1	2
ERR1039477.60469	1	11
ERR1039472.4824	1	9
ERR1039466.47307	5	21
ERR1039473.71033	1	23
ERR1039469.17208	1	67
ERR1039477.66711	4	29
ERR1039473.29893	1	82
ERR1039477.16652	3	65
ERR1039476.70124	1	0
ERR1039475.32667	1	0
ERR1039465.62185	1	175
ERR1039463.65784	1	86
ERR1039475.57341	1	9
ERR1039467.17433	1	33
ERR1039467.75274	1	21
ERR1039476.32336	1	1174
ERR1039471.19798	1	70
ERR1039462.21766	5	15
ERR1039461.48543	1	265
ERR1039465.87467	1	174
ERR1039476.48584	1	15
ERR1039460.837	1	24
ERR1039476.5944	1	1
ERR1039464.82029	1	223
ERR1039477.68663	1	9
ERR1039477.64125	1	25
ERR1039465.28015	1	0
ERR1039459.57877	1	13
ERR1039472.71785	1	122
ERR1039473.69647	1	3
ERR1039471.37754	1	11
ERR1039474.50244	1	88
ERR1039464.15431	2	44
ERR1039468.57703	1	133
ERR1039477.55766	1	3
ERR1039465.20699	1	196
ERR1039475.10593	1	190
ERR1039471.53279	1	0
ERR1039465.34242	1	152
ERR1039467.83651	1	1169
ERR1039471.5186	16	2
ERR1039467.81333	1	0
ERR1039467.59565	1	56
ERR1039472.29369	1	30
ERR1039476.73577	1	1
ERR1039471.42231	1	0
ERR1039461.7851	1	96
ERR1039476.53836	1	8
ERR1039475.16045	1	5
ERR1039464.64673	1	14
ERR1039473.3740	1	0
ERR1039461.36068	6	334
ERR1039462.86079	1	506
ERR1039474.29384	1	23
ERR1039460.69132	1	24
ERR1039468.62808	1	0
ERR1039476.83993	1	1
ERR1039473.56792	1	4
ERR1039468.5426	1	41
ERR1039468.3578	1	214
ERR1039468.6316	1	350
ERR1039474.7082	1	144
ERR1039476.66911	1	93
ERR1039471.88680	1	11
ERR1039476.5370	1	13
ERR1039473.56616	1	10
ERR1039473.23333	1	4
ERR1039477.39002	2	5
ERR1039462.61978	1	191
ERR1039473.81883	1	16
ERR1039459.35267	1	164
ERR1039466.52798	1	44
ERR1039465.88195	1	240
ERR1039464.74875	1	0
ERR1039471.63475	1	95
ERR1039474.5685	1	0
ERR1039471.81422	1	184
ERR1039466.22068	1	263
ERR1039473.55221	1	28
ERR1039463.86152	1	15
ERR1039471.91716	1	57
ERR1039475.46101	1	35
ERR1039466.68311	1	2
ERR1039474.14815	1	184
ERR1039475.19716	1	1
ERR1039464.68577	1	1095
ERR1039469.4248	1	21
ERR1039475.28989	1	16
ERR1039460.30998	3	17
ERR1039468.25048	1	156
ERR1039477.24969	1	10
ERR1039475.30898	1	22
ERR1039473.13979	1	0
ERR1039464.82786	1	0
ERR1039477.63748	1	8
ERR1039474.14317	1	0
ERR1039473.1739	6	54
ERR1039475.62340	1	35
ERR1039465.57392	1	338
ERR1039476.67299	1	10
ERR1039461.25452	11	46
ERR1039463.93218	1	29
ERR1039463.74452	1	372
ERR1039476.41466	1	22
ERR1039472.46985	1	4
ERR1039467.51004	1	384
ERR1039471.25720	1	16
ERR1039473.62258	281	451
ERR1039467.83150	1	0
ERR1039468.57157	1	94
ERR1039467.52296	1	1
ERR1039476.3550	4	23
ERR1039477.61327	1	12
ERR1039475.47211	1	0
ERR1039465.94608	1	134
ERR1039464.13657	1	563
ERR1039473.62197	1	50
ERR1039460.9451	1	22
ERR1039464.64098	4	6
ERR1039475.66507	1	6
ERR1039477.63187	1	0
ERR1039476.69859	1	9
ERR1039476.64633	1	0
ERR1039459.77697	1	72
ERR1039473.58393	1	10
ERR1039463.40684	1	135
ERR1039467.78394	1	0
ERR1039474.58999	1	160
ERR1039471.65848	1	1
ERR1039465.66438	1	167
ERR1039477.15553	1	5
ERR1039471.12861	1	8
ERR1039468.23579	1	481
ERR1039471.90695	1	75
ERR1039466.40570	1	5
ERR1039474.37230	1	369
ERR1039477.33173	1	15
ERR1039475.14311	7	81
ERR1039475.20037	1	102
ERR1039477.26910	1	4
ERR1039469.81387	1	11
ERR1039477.23279	1	1
ERR1039463.68932	1	121
ERR1039474.21513	1	14
ERR1039463.19474	1	4
ERR1039473.39574	1	2
ERR1039476.61203	1	128
ERR1039476.86302	1	7
ERR1039464.8136	1	0
ERR1039472.60429	1	6
ERR1039472.60049	1	5
ERR1039475.43338	1	8
ERR1039463.77582	1	16
ERR1039477.21942	1	16
ERR1039463.32884	1	3
ERR1039477.52128	1	92
ERR1039471.24003	3	18
ERR1039473.79556	1	14
ERR1039477.14345	2	10
ERR1039471.51450	1	0
ERR1039473.17653	1	60
ERR1039464.34181	1	9
ERR1039471.28186	1	3
ERR1039463.34290	1	31
ERR1039465.3108	1	165
ERR1039467.78231	1	11
ERR1039472.343	1	15
ERR1039462.46703	8	497
ERR1039475.18448	1	0
ERR1039465.66284	1	391
ERR1039477.754	1	11
ERR1039474.12824	1	0
ERR1039461.40611	1	171
ERR1039460.11761	1	9
ERR1039473.60206	1	17
ERR1039462.63867	1	0
ERR1039475.72457	1	1
ERR1039468.49043	1	258
ERR1039471.46111	1	2
ERR1039474.6407	1	1
ERR1039474.47512	7	27
ERR1039471.31743	1	118
ERR1039472.11609	5	8
ERR1039467.77111	1	0
ERR1039475.12793	1	4
ERR1039474.32599	1	1
ERR1039461.29947	1	17
ERR1039475.34889	1	3
ERR1039472.47747	2	12
ERR1039475.32206	1	78
ERR1039476.48261	1	12
ERR1039460.71388	1	1
ERR1039465.33679	1	30
ERR1039476.17854	1	0
ERR1039468.17538	1	178
ERR1039475.13204	1	23
ERR1039461.42121	1	233
ERR1039476.76352	1	4
ERR1039461.66043	1	33
ERR1039460.18826	1	426
ERR1039465.60713	1	833
ERR1039473.12363	2	14
ERR1039472.53060	1	36
ERR1039472.30678	1	43
ERR1039477.5024	1	6
ERR1039463.33876	1	4
ERR1039466.71447	1	823
ERR1039469.34126	1	106
ERR1039473.22985	1	19
ERR1039464.37276	1	781
ERR1039472.45997	1	22
ERR1039471.19260	1	0
ERR1039472.35919	9	5
ERR1039468.14548	1	975
ERR1039466.63029	1	18
ERR1039465.6725	1	16
ERR1039469.68186	1	74
ERR1039469.72687	1	193
ERR1039474.60782	1	16
ERR1039475.73171	1	108
ERR1039461.69117	1	343
ERR1039464.11692	1	17
ERR1039464.33181	1	0
ERR1039469.65707	1	1731
ERR1039462.21051	1	231
ERR1039471.350	1	147
ERR1039475.33769	1	372
ERR1039468.68841	1	0
ERR1039460.48379	1	0
ERR1039473.76026	1	36
ERR1039473.28013	1	18
ERR1039476.29316	1	34
ERR1039475.15959	1	79
ERR1039465.46661	1	0
ERR1039467.14880	1	54
ERR1039473.56267	1	0
ERR1039476.49285	17	95
ERR1039475.7911	1	104
ERR1039464.30239	1	50
ERR1039474.41476	1	136
ERR1039472.12908	1	39
ERR1039474.46292	1	2
ERR1039476.25210	1	14
ERR1039463.31459	1	471
ERR1039471.27267	1	0
ERR1039459.948	1	25
ERR1039471.53604	1	5
ERR1039463.79077	1	754
ERR1039475.53698	1	106
ERR1039477.13432	1	5
ERR1039473.7687	9	44
ERR1039473.51788	1	1
ERR1039471.93001	1	953
ERR1039459.64009	1	55
ERR1039476.52889	1	5
ERR1039474.19576	1	224
ERR1039472.73398	1	1
ERR1039469.19515	1	425
ERR1039469.10841	3	53
ERR1039469.36901	1	1
ERR1039469.74520	1	74
ERR1039473.76991	1	9
ERR1039461.22187	1	154
ERR1039477.7657	1	24
ERR1039473.54062	1	6
ERR1039474.30681	1	18
ERR1039472.30581	1	1
ERR1039476.49209	1	27
ERR1039462.88884	1	0
ERR1039462.31501	6	163
ERR1039461.7356	1	31
ERR1039477.25605	1	65
ERR1039467.65499	1	36
ERR1039464.35105	1	12
ERR1039467.48733	1	18
ERR1039473.77997	1	6
ERR1039469.83672	1	74
ERR1039460.22802	3	10
ERR1039468.28559	1	290
ERR1039464.54631	1	127
ERR1039476.11913	1	159
ERR1039477.7436	1	11
ERR1039460.63252	1	1135
ERR1039476.86213	1	7
ERR1039477.18397	1	34
ERR1039469.21730	1	873
ERR1039461.58652	1	275
ERR1039467.68639	1	695
ERR1039476.19977	1	213
ERR1039473.79352	1	6
ERR1039473.38451	1	311
ERR1039477.71352	1	12
ERR1039473.57419	1	12
ERR1039464.19858	1	27
ERR1039459.12423	1	3
ERR1039471.72602	1	22
ERR1039473.74666	2	16
ERR1039466.5418	1	852
ERR1039467.2064	2	51
ERR1039476.43831	1	0
ERR1039461.68130	8	2772
ERR1039464.77443	1	23
ERR1039477.54461	3	119
ERR1039464.12988	2	84
ERR1039475.56413	1	128
ERR1039469.44298	1	30
ERR1039460.3599	11	73
ERR1039473.39081	1	3
ERR1039476.10396	1	9
ERR1039476.38813	1	8
ERR1039465.57770	1	0
ERR1039475.7487	1	32
ERR1039467.15996	1	28
ERR1039468.16768	1	5
ERR1039463.82816	2	429
ERR1039461.35891	1	2
ERR1039464.52280	1	333
ERR1039469.20924	1	13
ERR1039463.45243	1	1
ERR1039475.33092	7	9
ERR1039477.2725	1	247
ERR1039464.38106	1	329
ERR1039475.29535	18	7
ERR1039463.32191	1	73
ERR1039472.18134	1	9
ERR1039476.71458	1	284
ERR1039463.49962	1	1
ERR1039476.83332	1	49
ERR1039472.26616	1	69
ERR1039475.3768	1	3
ERR1039471.55668	1	3
ERR1039467.54223	1	9
ERR1039476.79579	2	0
ERR1039468.31473	1	115
ERR1039464.25864	1	165
ERR1039477.74815	1	1
ERR1039476.49353	1	0
ERR1039476.30734	1	0
ERR1039476.53771	1	0
ERR1039461.13780	1	10
ERR1039469.36494	1	689
ERR1039473.64510	1	0
ERR1039474.59100	1	21
ERR1039474.36865	1	83
ERR1039467.18685	1	970
ERR1039477.47323	1	172
ERR1039472.68978	1	4
ERR1039474.49530	1	13
ERR1039471.66552	1	0
ERR1039459.63243	1	1193
ERR1039474.51448	1	5
ERR1039476.11915	1	115
ERR1039475.133	1	1
ERR1039473.65017	1	18
ERR1039465.85910	1	2
ERR1039477.48337	1	15
ERR1039474.2267	2	2
ERR1039474.59356	1	261
ERR1039472.33032	1	4
ERR1039462.85853	1	346
ERR1039463.16947	1	101
ERR1039471.15110	1	59
ERR1039463.24833	1	112
ERR1039477.60098	1	21
ERR1039460.10239	1	0
ERR1039475.63690	1	52
ERR1039476.74284	2	9
ERR1039471.44214	6	19
ERR1039468.78564	1	1726
ERR1039460.67496	1	871
ERR1039475.21133	1	18
ERR1039477.55315	1	17
ERR1039476.64456	1	5
ERR1039475.27597	1	231
ERR1039476.15827	2	1
ERR1039459.79537	1	68
ERR1039468.27917	1	84
ERR1039463.16574	1	297
ERR1039467.30160	1	2
ERR1039476.60259	1	0
ERR1039471.39022	2	14
ERR1039475.3494	1	155
ERR1039475.69638	1	69
ERR1039471.9522	1	7
ERR1039459.35541	2	45
ERR1039475.46321	1	0
ERR1039469.39035	1	99
ERR1039473.40926	1	5
ERR1039473.33613	1	0
ERR1039461.52753	1	228
ERR1039464.83726	1	9
ERR1039476.59624	1	8
ERR1039465.25802	1	42
ERR1039471.48779	7	10
ERR1039468.52970	1	4
ERR1039477.24386	1	1096
ERR1039477.71648	1	0
ERR1039473.64732	1	0
ERR1039477.67451	1	0
ERR1039477.51858	1	25
ERR1039476.54315	1	94
ERR1039466.68162	1	309
ERR1039472.55781	1	199
ERR1039477.69936	1	65
ERR1039465.20734	1	20
ERR1039464.71317	1	30
ERR1039460.39755	1	57
ERR1039468.77469	1	2020
ERR1039469.92723	1	510
ERR1039464.80410	1	2
ERR1039477.43565	1	2
ERR1039466.73385	1	12
ERR1039461.65002	1	174
ERR1039471.49714	6	3
ERR1039463.19597	1	17
ERR1039463.31038	1	2
ERR1039466.79272	1	1
ERR1039460.66953	1	399
ERR1039477.26690	1	13
ERR1039462.87103	1	26
ERR1039477.61256	1	9
ERR1039463.65332	1	269
ERR1039468.3734	1	72
ERR1039461.49823	1	0
ERR1039472.59650	1	47
ERR1039474.24200	1	21
ERR1039471.38467	1	1
ERR1039462.16103	1	80
ERR1039472.24011	9	600
ERR1039475.6131	1	63
ERR1039465.79127	1	65
ERR1039471.74816	1	7
ERR1039473.31346	1	0
ERR1039473.22193	1	54
ERR1039461.37382	1	526
ERR1039474.49192	1	20
ERR1039476.2610	1	2
ERR1039472.69492	1	254
ERR1039469.68928	1	169
ERR1039477.65057	1	0
ERR1039472.71419	1	195
ERR1039469.65301	1	0
ERR1039477.52836	1	174
ERR1039473.17601	1	14
ERR1039472.14907	1	81
ERR1039467.6734	1	158
ERR1039459.55668	7	20
ERR1039461.51095	1	83
ERR1039471.82711	1	20
ERR1039465.94557	1	352
ERR1039472.631	1	1
ERR1039473.44195	1	0
ERR1039475.19573	1	43
ERR1039461.15025	1	56
ERR1039466.13110	1	242
ERR1039475.3356	1	33
ERR1039476.76506	1	0
ERR1039475.48849	1	391
ERR1039466.15360	1	1
ERR1039473.13294	1	0
ERR1039461.51272	1	0
ERR1039466.19446	1	43
ERR1039475.43752	1	1
ERR1039459.17871	1	671
ERR1039472.62671	2	409
ERR1039474.36175	4	10
ERR1039462.81712	1	35
ERR1039476.41519	1	2
ERR1039477.11388	3	24
ERR1039475.45225	1	0
ERR1039463.16722	1	81
ERR1039475.70963	1	36
ERR1039466.26546	1	1
ERR1039461.57151	1	50
ERR1039473.64057	6	4
ERR1039462.77402	2	215
ERR1039467.80370	1	7
ERR1039474.47774	1	24
ERR1039476.60106	1	51
ERR1039471.85196	2	3
ERR1039469.86268	1	67
ERR1039477.21036	1	220
ERR1039468.74668	1	967
ERR1039476.25067	1	3
ERR1039475.38473	1	5
ERR1039477.23580	1	12
ERR1039476.75088	1	30
ERR1039471.24762	1	304
ERR1039475.30440	2	12
ERR1039462.91266	2	62
ERR1039462.42127	1	0
ERR1039471.14126	1	0
ERR1039476.48951	1	3
ERR1039475.4699	1	0
ERR1039475.9730	1	21
ERR1039464.16267	1	415
ERR1039461.3340	1	0
ERR1039469.86904	1	222
ERR1039476.46398	1	489
ERR1039474.17217	2	39
ERR1039462.6878	1	259
ERR1039466.72702	1	22
ERR1039475.47921	1	1
ERR1039468.15409	1	243
ERR1039477.31781	1	86
ERR1039474.48112	1	196
ERR1039467.42145	1	1074
ERR1039472.52511	1	56
ERR1039463.91652	1	709
ERR1039476.40986	5	79
ERR1039474.64751	1	26
ERR1039476.39668	9	2
ERR1039474.2371	1	36
ERR1039474.60815	1	8
ERR1039473.63671	8	27
ERR1039460.3637	2	8
ERR1039467.52705	1	947
ERR1039476.48016	1	125
ERR1039471.23313	1	1
ERR1039472.49677	1	967
ERR1039473.68489	1	11
ERR1039462.73771	60	12
ERR1039474.39052	1	5
ERR1039465.45783	1	5
ERR1039474.35212	1	19
ERR1039467.79407	1	59
ERR1039459.17278	1	57
ERR1039469.44490	1	150
ERR1039466.74808	1	81
ERR1039464.70689	224	43
ERR1039477.71081	1	22
ERR1039468.13728	1	121
ERR1039476.19658	1	17
ERR1039476.9760	1	28
ERR1039469.51376	1	0
ERR1039476.77539	1	3
ERR1039473.63215	6	92
ERR1039463.56721	1	18
ERR1039477.55703	2	9
ERR1039473.40122	1	32
ERR1039477.16588	1	526
ERR1039475.33991	2	1
ERR1039476.5623	1	14
ERR1039460.44244	2	5
ERR1039476.23716	1	1
ERR1039465.72647	24	3
ERR1039462.14126	1	172
ERR1039459.14008	1	272
ERR1039475.29952	1	0
ERR1039476.85332	1	15
ERR1039477.18657	1	17
ERR1039465.22287	1	433
ERR1039462.10619	1	188
ERR1039462.71949	1	35
ERR1039476.61468	1	81
ERR1039465.60758	1	38
ERR1039476.48382	1	5
ERR1039476.27205	1	12
ERR1039476.13050	12	107
ERR1039476.63495	1	100
ERR1039460.70019	1	164
ERR1039471.5439	1	0
ERR1039466.68531	1	28
ERR1039471.46812	1	10
ERR1039462.41430	1	249
ERR1039476.49909	2	2
ERR1039475.58923	1	33
ERR1039459.22792	10	7
ERR1039473.45009	1	1
ERR1039465.48518	1	18
ERR1039476.36969	1	1
ERR1039472.41414	1	9
ERR1039475.61100	8	17
ERR1039463.52255	1	107
ERR1039461.73816	1	16
ERR1039465.3592	1	7
ERR1039475.69854	1	42
ERR1039475.28842	1	2
ERR1039477.45149	1	0
ERR1039462.90235	1	3
ERR1039469.13850	1	130
ERR1039466.25667	1	17
ERR1039466.65717	1	0
ERR1039476.17351	1	0
ERR1039477.35142	1	38
ERR1039471.91266	1	9
ERR1039465.83667	5	312
ERR1039472.5027	1	5
ERR1039476.75173	1	22
ERR1039472.12080	9	6
ERR1039475.65599	1	9
ERR1039476.38614	9	51
ERR1039477.66629	1	33
ERR1039476.31834	1	22
ERR1039460.80827	1	33
ERR1039460.8927	1	4
ERR1039464.630	32	53
ERR1039477.11220	6	8
ERR1039465.64421	1	491
ERR1039459.29228	1	582
ERR1039469.27352	1	133
ERR1039469.30609	1	385
ERR1039476.888	18	62
ERR1039477.36962	1	7
ERR1039471.47360	1	44
ERR1039462.73772	1	857
ERR1039468.14311	1	12
ERR1039466.78277	1	0
ERR1039474.66499	1	20
ERR1039467.55387	1	32
ERR1039461.70988	1	93
ERR1039466.43060	1	1
ERR1039472.29148	1	3
ERR1039476.25068	2	1
ERR1039472.57532	1	0
ERR1039477.38627	2	11
ERR1039476.19750	1	53
ERR1039463.3172	1	54
ERR1039475.37209	1	0
ERR1039465.30624	2	25
ERR1039468.75143	1	330
ERR1039473.56018	1	10
ERR1039473.9962	1	11
ERR1039462.55384	1	97
ERR1039472.71420	2	22
ERR1039475.7010	1	4
ERR1039474.38877	1	24
ERR1039466.69623	1	439
ERR1039469.37026	1	104
ERR1039471.64327	1	5
ERR1039477.55551	1	18
ERR1039474.43299	1	4
ERR1039460.65632	1	0
ERR1039474.35978	9	204
ERR1039465.29237	1	22
ERR1039460.71650	1	1936
ERR1039464.66716	1	6
ERR1039460.61239	1	21
ERR1039477.24108	1	85
ERR1039472.23033	1	38
ERR1039461.76043	1	0
ERR1039462.51202	1	203
ERR1039466.54331	1	8
ERR1039477.11071	1	15
ERR1039463.55885	1	20
ERR1039473.31989	1	16
ERR1039459.61973	1	1216
ERR1039474.2572	1	74
ERR1039477.4149	1	2
ERR1039459.4502	1	624
ERR1039464.1979	1	232
ERR1039471.86236	1	17
ERR1039461.70785	1	68
ERR1039472.26757	1	3
ERR1039473.79267	1	23
ERR1039460.1345	1	88
ERR1039467.61094	1	89
ERR1039473.30739	1	18
ERR1039475.2374	57	33
ERR1039459.82424	1	146
ERR1039464.76075	1	85
ERR1039473.62724	1	45
ERR1039473.47625	1	0
ERR1039466.26229	1	660
ERR1039476.16744	1	7
ERR1039460.25909	1	567
ERR1039472.75055	1	4
ERR1039472.10308	1	75
ERR1039471.5911	1	10
ERR1039460.77551	1	3
ERR1039473.50386	1	89
ERR1039469.55571	1	379
ERR1039473.36112	1	1
ERR1039459.76727	1	73
ERR1039464.55587	1	14
ERR1039472.35367	1	40
ERR1039474.12611	1	973
ERR1039474.12740	11	3
ERR1039474.51323	1	5
ERR1039473.49929	1	30
ERR1039476.40838	1	26
ERR1039474.48113	4	47
ERR1039463.41877	1	195
ERR1039460.48885	1	7
ERR1039462.74726	5	294
ERR1039465.60073	1	9
ERR1039476.1227	1	3
ERR1039463.59244	1	748
ERR1039459.57384	1	76
ERR1039471.46534	1	21
ERR1039473.68639	1	49
ERR1039460.12980	1	0
ERR1039474.30355	1	70
ERR1039464.67712	1	2
ERR1039464.63341	1	12
ERR1039466.13507	1	3
ERR1039468.71142	1	10
ERR1039473.73812	1	31
ERR1039462.32578	1	60
ERR1039465.12273	7	96
ERR1039475.29184	1	34
ERR1039461.31982	1	82
ERR1039474.31702	1	3
ERR1039472.2877	1	17
ERR1039469.34861	1	26
ERR1039461.367	23	66
ERR1039476.72259	1	4
ERR1039472.67553	1	122
ERR1039471.81197	1	8
ERR1039462.36505	1	1
ERR1039463.12156	1	19
ERR1039473.14046	2	96
ERR1039476.54404	1	228
ERR1039475.15167	1	14
ERR1039467.22059	1	5
ERR1039471.91268	1	1
ERR1039477.51861	1	0
ERR1039473.41386	5	63
ERR1039463.858	1	96
ERR1039462.87043	1	1844
ERR1039465.49695	1	1
ERR1039474.26333	14	40
ERR1039464.81902	1	58
ERR1039471.84117	1	23
ERR1039473.80653	1	152
ERR1039474.58894	1	232
ERR1039472.18451	1	9
ERR1039476.87841	1	41
ERR1039463.90762	1	90
ERR1039464.72786	2	310
ERR1039464.11052	1	6
ERR1039477.44434	1	1
ERR1039466.40855	1	207
ERR1039472.19583	1	76
ERR1039477.18810	2	10
ERR1039468.27026	1	7
ERR1039477.4389	1	18
ERR1039477.64857	1	9
ERR1039476.55385	1	16
ERR1039467.82249	1	368
ERR1039472.62601	1	6
ERR1039476.13172	1	0
ERR1039476.64269	1	35
ERR1039474.55517	4	56
ERR1039472.7624	1	10
ERR1039473.48088	1	14
ERR1039471.32468	1	16
ERR1039477.30797	8	12
ERR1039460.80567	1	1172
ERR1039461.43685	1	1
ERR1039465.95187	1	0
ERR1039473.5757	1	5
ERR1039476.50127	1	0
ERR1039474.24487	1	48
ERR1039462.6531	1	141
ERR1039462.20307	1	4
ERR1039475.15431	8	6
ERR1039474.13895	1	37
ERR1039464.64982	1	81
ERR1039460.11942	1	131
ERR1039469.81609	1	596
ERR1039476.80356	1	24
ERR1039467.59694	1	46
ERR1039477.29942	1	150
ERR1039475.69856	1	30
ERR1039471.4130	1	0
ERR1039471.12686	1	45
ERR1039477.66432	1	49
ERR1039471.7888	10	2
ERR1039459.75378	1	515
ERR1039460.5695	1	6
ERR1039463.10443	1	24
ERR1039464.13917	1	1243
ERR1039473.26597	1	16
ERR1039474.9441	1	1
ERR1039471.62653	1	11
ERR1039472.15780	1	5
ERR1039460.78693	1	34
ERR1039464.55680	1	850
ERR1039467.75395	1	687
ERR1039476.27348	1	0
ERR1039473.47934	2	1
ERR1039477.3116	2	1
ERR1039464.60070	1	577
ERR1039466.773	1	415
ERR1039477.2567	1	5
ERR1039474.36177	1	0
ERR1039463.38177	6	218
ERR1039464.2509	1	156
ERR1039477.17068	1	235
ERR1039472.74451	1	14
ERR1039461.70199	1	0
ERR1039474.52154	1	114
ERR1039467.25060	1	338
ERR1039469.61771	1	62
ERR1039471.82205	1	3
ERR1039471.88261	1	99
ERR1039466.19997	1	10
ERR1039475.52736	1	16
ERR1039476.13051	1	0
ERR1039469.1273	1	1884
ERR1039477.50859	1	207
ERR1039471.73751	1	52
ERR1039472.24410	34	3
ERR1039476.41897	1	335
ERR1039465.91082	1	1
ERR1039477.64449	2	47
ERR1039467.69194	1	66
ERR1039469.47160	1	987
ERR1039469.91660	1	333
ERR1039476.41162	1	145
ERR1039476.21503	1	21
ERR1039475.5288	3	14
ERR1039472.63853	1	2
ERR1039468.53794	1	194
ERR1039471.22491	15	11
ERR1039476.84108	1	15
ERR1039468.77011	1	1235
ERR1039471.61679	1	22
ERR1039463.75610	2	10
ERR1039476.85684	1	127
ERR1039473.22720	1	49
ERR1039467.47825	11	7
ERR1039475.26230	1	3
ERR1039466.53341	1	0
ERR1039468.80500	1	0
ERR1039465.41816	1	0
ERR1039473.38384	1	1
ERR1039467.31916	1	829
ERR1039477.51862	1	34
ERR1039475.60237	1	36
ERR1039473.41640	1	2
ERR1039465.7679	1	251
ERR1039461.59291	1	0
ERR1039464.48538	30	1031
ERR1039476.31185	1	53
ERR1039476.67475	1	1
ERR1039472.30461	1	5
ERR1039476.45255	1	45
ERR1039477.18694	4	1
ERR1039471.73838	1	11
ERR1039474.11340	1	0
ERR1039465.5799	1	221
ERR1039463.35194	1	463
ERR1039474.28460	1	680
ERR1039472.63070	1	0
ERR1039459.78755	1	135
ERR1039471.92699	1	3
ERR1039473.71190	1	11
ERR1039466.17381	1	832
ERR1039475.67808	1	5
ERR1039476.31760	1	0
ERR1039471.48279	4	4
ERR1039469.78637	1	2612
ERR1039475.16200	1	21
ERR1039475.61620	1	11
ERR1039476.28788	1	12
ERR1039476.60839	1	1
ERR1039474.48239	1	105
ERR1039471.29811	1	3
ERR1039474.44891	1	81
ERR1039460.37018	1	2847
ERR1039462.64087	2	259
ERR1039473.22450	79	219
ERR1039476.65879	1	46
ERR1039459.57838	1	1124
ERR1039474.44359	1	206
ERR1039473.51914	1	2
ERR1039472.16408	1	21
ERR1039460.59974	1	184
ERR1039469.37985	1	92
ERR1039474.46557	1	9
ERR1039476.85442	1	10
ERR1039476.41733	1	3
ERR1039475.6745	1	1
ERR1039468.78834	1	1472
ERR1039472.19596	1	24
ERR1039462.63246	2	59
ERR1039461.58928	1	8
ERR1039475.31297	1	14
ERR1039474.50817	1	22
ERR1039476.62015	1	500
ERR1039460.38311	1	130
ERR1039466.78892	1	38
ERR1039466.8552	1	84
ERR1039471.66861	1	74
ERR1039469.20673	1	3
ERR1039477.71498	1	5
ERR1039471.23341	1	13
ERR1039464.85078	1	61
ERR1039471.6421	1	6
ERR1039462.62769	1	4
ERR1039467.21335	1	323
ERR1039475.74748	1	203
ERR1039466.75654	1	731
ERR1039471.52382	1	3
ERR1039461.29750	1	29
ERR1039463.27571	2	5
ERR1039469.75019	1	361
ERR1039472.71308	1	0
ERR1039476.22086	1	0
ERR1039471.31099	1	50
ERR1039464.81551	1	7
ERR1039465.74559	1	1396
ERR1039476.84920	1	11
ERR1039463.35806	1	51
ERR1039474.35505	1	1
ERR1039460.60221	2	82
ERR1039460.19677	1	33
ERR1039471.84368	1	34
ERR1039477.65107	1	9
ERR1039476.44536	1	14
ERR1039466.52736	1	30
ERR1039459.6976	1	365
ERR1039466.72786	1	385
ERR1039462.32530	3	318
ERR1039462.49831	1	168
ERR1039461.4931	1	78
ERR1039477.30326	2	0
ERR1039463.72185	1	823
ERR1039463.76278	1	54
ERR1039477.9339	1	18
ERR1039460.67563	1	47
ERR1039472.72704	1	4
ERR1039463.79059	1	0
ERR1039466.74550	1	384
ERR1039466.63662	1	139
ERR1039474.19560	2	0
ERR1039465.64884	1	48
ERR1039476.58158	1	0
ERR1039463.16837	1	101
ERR1039477.52869	1	0
ERR1039476.37723	1	15
ERR1039472.64635	1	103
ERR1039463.69531	1	175
ERR1039463.90479	3	211
ERR1039474.50908	1	15
ERR1039476.61412	1	3
ERR1039469.75318	1	104
ERR1039476.46065	1	17
ERR1039471.45894	1	66
ERR1039469.32056	1	36
ERR1039459.16878	1	0
ERR1039472.12441	1	0
ERR1039463.34880	1	3
ERR1039477.15529	1	165
ERR1039463.83609	1	733
ERR1039469.59164	1	377
ERR1039475.73878	9	14
ERR1039471.49794	1	6
ERR1039466.7109	1	276
ERR1039469.63700	1	242
ERR1039468.53728	2	687
ERR1039464.67104	1	1
ERR1039472.47456	1	113
ERR1039466.73477	1	104
